reference	major subtype found	log_likelihood of the reference subtype
8424,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-9	10_CD	-4989.648109395451
14607,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.09-5	D	-5007.665182101518
13295,Ref.14_BG.ES.00.X623.AF450097,0.06-8	D	-4965.840951365841
4745,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-0	D	-4989.844163999855
3269,Ref.24_BG.CU.03.CB378.AY900574,0.01-1	24_BG	-4943.995566651117
7426,Ref.23_BG.CU.03.CB347.AY900572,0.07-1	01_AE	-5001.618158398682
1093,Ref.21_A2D.KE.99.KSM4001.AF457072,0.04-6	D	-4944.541515827363
5222,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-3	D	-5008.381360994828
733,Ref.B.NL.00.671_00T36.AY423387,0.04-8	B	-4966.127086583916
11218,Ref.23_BG.CU.03.CB347.AY900572,0.1-8	D	-5033.447694713563
2942,Ref.K.CM.96.96CM_MP535.AJ249239,0.01-3	K	-4878.056702309031
78,Ref.35_AD.AF.05.05AF094.EF158040,0.06-9	A1	-5010.984074942341
2578,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-5	D	-4918.620752691529
12559,Ref.03_AB.RU.97.KAL153_2.AF193276,0.06-2	D	-4948.4286954849995
10121,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-3	01_AE	-5019.142762732062
9021,Ref.C.ZA.04.04ZASK146.AY772699,0.05-1	C	-4937.403721790098
13610,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.06-0	D	-4970.496186409795
11957,Ref.20_BG.CU.99.Cu103.AY586545,0.03-9	B	-4921.089150808487
6943,Ref.47_BF.ES.08.P1942.GQ372987,0.07-5	01_AE	-4976.7488787501625
1311,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-6	49_cpx	-4733.286127131088
8327,Ref.45_cpx.CD.97.97CD_MBFE185.FN392874,0.07-8	D	-5009.13175016114
14886,Ref.07_BC.CN.05.XJDC6441.EF368370,0.09-3	D	-5010.229940275729
6223,Ref.D.CD.83.ELI.K03454,0.08-6	D	-4979.98525058405
13623,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.06-0	C	-5008.296825045013
1998,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.02-2	28_BF	-4959.020855316661
11148,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.1-9	46_BF	-5015.122086451454
14457,Ref.12_BF.AR.97.A32989.AF408630,0.09-4	01_AE	-5011.50699047286
276,Ref.A1.UG.92.92UG037.AB253429,0.02-9	A1	-4957.678376297566
785,Ref.13_cpx.CM.96.96CM_1849.AF460972,0.04-8	D	-4979.252448881065
9296,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.05-6	D	-4959.858405636348
4207,Ref.01_AE.TH.90.CM240.U54771,0.03-3	01_AE	-4925.938818411809
14505,Ref.F1.BR.93.93BR020_1.AF005494,0.09-4	46_BF	-4995.711927552422
12253,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.03-1	B	-4857.505180048379
10733,Ref.A2.CM.01.01CM_1445MV.GU201516,0.1-4	40_BF	-5036.529361833223
7056,Ref.02_AG.NG.x.IBNG.L39106,0.07-6	C	-4984.937424301518
5284,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-3	A1	-5014.195590481488
9248,Ref.31_BC.BR.04.04BR137.AY727526,0.05-6	C	-4990.335721759031
3343,Ref.D.UG.94.94UG114.U88824,0.01-8	D	-4896.973684069365
4816,Ref.H.BE.93.VI991.AF190127,0.04-0	C	-4946.195220520484
14680,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-5	46_BF	-5021.335763195407
9136,Ref.18_cpx.CU.99.CU14.AY586541,0.05-1	C	-4959.465779529875
13065,Ref.24_BG.CU.03.CB378.AY900574,0.03-6	B	-4966.199087666344
11660,Ref.43_02G.SA.03.J11243.EU697907,0.04-3	A1	-4931.164843647953
6669,Ref.25_cpx.SA.03.J11451.EU697908,0.07-4	01_AE	-4987.968531719745
8744,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-3	01_AE	-5029.529584538346
14222,Ref.D.TZ.01.A280.AY253311,0.09-7	D	-5006.914192647327
12862,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.03-5	02_AG	-4935.55631004242
9485,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-4	D	-4996.668994193009
11196,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-9	01_AE	-5050.272946057612
1122,Ref.31_BC.BR.02.110PA.EF091932,0.02-7	C	-4916.486896752731
15047,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-0	01_AE	-4894.725824580846
1020,Ref.47_BF.ES.08.X2457_2.FJ670529,0.04-6	D	-4976.2223500802975
3938,Ref.F1.BE.93.VI850.AF077336,0.02-4	F1	-4903.896310836503
10177,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.1-3	D	-5113.49807764637
5331,Ref.35_AD.AF.05.05AF026.EF158043,0.06-3	A1	-4969.403041468467
7831,Ref.F2.CM.95.95CM_MP255.AJ249236,0.07-3	01_AE	-4950.981358733658
6792,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.07-4	01_AE	-5012.68891429923
2882,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.01-3	25_cpx	-4894.581592664962
6931,Ref.05_DF.ES.99.X492.AY227107,0.07-5	D	-4981.720304728061
4614,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.04-1	D	-4819.58042183757
4565,Ref.19_cpx.CU.99.CU7.AY894994,0.04-2	D	-4862.009522185006
4175,Ref.A2.CY.94.94CY017_41.AF286237,0.03-3	A2	-4974.047867548752
3795,Ref.H.BE.93.VI997.AF190128,0.02-4	B	-4931.898082923571
996,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-6	C	-4813.000296031477
5787,Ref.01_AE.TH.90.CM240.U54771,0.08-1	01_AE	-4995.219953176246
11579,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-3	C	-4934.161761051135
4351,Ref.43_02G.SA.03.J11456.EU697909,0.03-4	43_02G	-4935.390086745984
12066,Ref.24_BG.CU.03.CB471.AY900575,0.03-0	C	-4957.994899941848
769,Ref.05_DF.ES.99.X492.AY227107,0.04-8	F1	-4936.732317595231
9067,Ref.D.CD.83.ELI.K03454,0.05-1	D	-4964.221685410152
1180,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.02-7	B	-4896.817337417138
13885,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-8	D	-4987.34775792743
8263,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-8	D	-4802.7903083682195
12836,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.03-5	09_cpx	-4923.123186365226
1739,Ref.29_BF.BR.02.BREPM119.AY771590,0.02-3	29_BF	-4890.950616294936
4600,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-1	A1	-4957.624088034692
3722,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.02-5	46_BF	-4911.73754474372
6799,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-5	01_AE	-5034.292594192491
4685,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-1	D	-4936.655078970846
206,Ref.09_cpx.US.99.99DE4057.AY093607,0.02-9	09_cpx	-4777.200401013446
12716,Ref.H.BE.93.VI991.AF190127,0.06-5	C	-4982.8444893905735
1667,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.02-0	D	-4841.623380181579
2563,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.01-5	07_BC	-4937.634771053468
3771,Ref.05_DF.ES.99.X492.AY227107,0.02-5	F1	-4905.058643297018
4283,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-4	C	-4951.548757652032
3102,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.01-0	04_cpx	-4993.098980469329
189,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-9	D	-4922.033323310507
9555,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-4	D	-4960.509414790057
5133,Ref.03_AB.RU.97.KAL153_2.AF193276,0.08-8	D	-4959.0931141706615
7424,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.07-0	01_AE	-5012.034892567863
5248,Ref.07_BC.CN.05.XJDC6441.EF368370,0.06-3	07_BC	-4956.15882138587
5099,Ref.23_BG.CU.03.CB118.AY900571,0.08-8	A1	-5004.85845431684
8559,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.05-2	C	-5002.988853184471
8592,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-2	C	-4976.160602095747
760,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.04-8	D	-4979.100757419342
320,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-8	09_cpx	-4911.160401764662
12309,Ref.C.ET.86.ETH2220.U46016,0.03-1	C	-4950.954995026187
3548,Ref.47_BF.ES.08.X2457_2.FJ670529,0.01-9	D	-4928.247930508809
9435,Ref.01_AE.AF.07.569M.GQ477441,0.05-7	01_AE	-4980.2363578270015
10506,Ref.35_AD.AF.05.05AF094.EF158040,0.1-5	A1	-5067.333760132982
6855,Ref.D.CD.83.ELI.K03454,0.07-5	D	-4979.3821100627665
6892,Ref.K.CM.96.96CM_MP535.AJ249239,0.07-5	01_AE	-4984.041017978937
15452,Ref.43_02G.SA.03.J11243.EU697907,0.03-7	43_02G	-4928.890558220757
13161,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-6	D	-4802.595875344639
11552,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-3	A2	-4958.17016889538
8111,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-9	D	-4994.484438768523
13788,Ref.B.TH.90.BK132.AY173951,0.09-8	D	-5000.449915640294
2739,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.01-2	04_cpx	-4946.160738239764
2327,Ref.J.SE.93.SE9280_7887.AF082394,0.01-7	D	-4904.452802002721
15359,Ref.25_cpx.SA.03.J11451.EU697908,0.03-7	25_cpx	-4909.788485586772
13078,Ref.02_AG.CM.99.pBD6_15.AY271690,0.03-6	02_AG	-4974.615041613435
6575,Ref.11_cpx.CM.97.MP818.AJ291718,0.08-4	10_CD	-4991.271810062865
11523,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-4	A2	-4970.2875689610555
2861,Ref.18_cpx.CM.97.CM53379.AF377959,0.01-3	C	-4927.097309058903
7741,Ref.32_06A1.EE.01.EE0369.AY535660,0.07-2	D	-4990.605192397998
10496,Ref.19_cpx.CU.99.CU29.AY588971,0.1-5	D	-5043.623483627355
3101,Ref.01_AE.TH.90.CM240.U54771,0.01-0	01_AE	-4910.331076471635
12298,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.03-1	C	-4938.91254197821
8721,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.05-3	C	-4960.759687009235
13437,Ref.35_AD.AF.05.05AF095.EF158041,0.06-1	A1	-4974.487601097079
9344,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-7	D	-4982.898528460123
3536,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-9	C	-4918.710330504638
15764,Ref.02_AG.CM.99.pBD6_15.AY271690,0.06-7	02_AG	-5031.525388405235
10408,Ref.43_02G.SA.03.J11223.EU697904,0.1-2	D	-4998.02666150581
15275,Ref.20_BG.CU.99.Cu103.AY586545,0.09-1	D	-4998.364105486173
1982,Ref.A1.RW.92.92RW008.AB253421,0.02-2	A1	-4939.024654043354
13716,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.06-0	D	-5005.769311170325
14477,Ref.01_AE.TH.90.CM240.U54771,0.09-4	01_AE	-5002.111597238657
10487,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-5	C	-5063.8524898101605
9608,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.05-4	C	-5000.009682037066
2870,Ref.16_A2D.KE.91.KNH1271.AY945736,0.01-3	A1	-4917.632556374045
3940,Ref.15_01B.TH.96.M169.DQ354120,0.02-4	15_01B	-4931.623852277991
2632,Ref.02_AG.NG.x.IBNG.L39106,0.01-5	02_AG	-4907.701137665506
11418,Ref.B.TH.90.BK132.AY173951,0.04-4	D	-4937.357508994998
10225,Ref.01_AE.AF.07.569M.GQ477441,0.1-3	01_AE	-5051.480359897772
7093,Ref.19_cpx.CU.99.CU7.AY894994,0.07-6	01_AE	-4884.7114864334635
15525,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-4	A1	-4936.231053703987
11257,Ref.F1.FI.93.FIN9363.AF075703,0.1-8	01_AE	-5026.143502691043
7428,Ref.D.TZ.01.A280.AY253311,0.07-1	D	-4985.840508746011
344,Ref.02_AG.LR.x.POC44951.AB485636,0.02-8	02_AG	-4933.990497737239
9180,Ref.31_BC.BR.02.110PA.EF091932,0.05-6	C	-4959.180150609696
9833,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-1	01_AE	-4927.32765404434
13653,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.06-0	D	-5036.196972111551
5686,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.08-2	D	-5020.063217679378
11189,Ref.12_BF.AR.97.A32879.AF408629,0.1-9	46_BF	-5053.49862089315
10454,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-5	01_AE	-5042.216678681605
11852,Ref.D.TZ.01.A280.AY253311,0.03-9	D	-4933.881950035432
3059,Ref.18_cpx.CU.99.CU68.AY894993,0.01-0	18_cpx	-4866.095212163056
10314,Ref.19_cpx.CU.99.CU38.AY588970,0.1-2	D	-5032.522512039098
12777,Ref.05_DF.ES.99.X492.AY227107,0.06-5	D	-4957.905648682207
9061,Ref.C.BR.92.BR025_d.U52953,0.05-1	C	-4962.1109560605655
2892,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-3	09_cpx	-4755.961971584031
11572,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.04-3	A1	-4936.936290363772
4383,Ref.35_AD.AF.05.05AF026.EF158043,0.03-4	A1	-4931.0844743267535
7536,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.07-1	C	-5000.78354001992
3593,Ref.35_AD.AF.05.05AF026.EF158043,0.01-9	35_AD	-4897.452831934088
1278,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-6	C	-4944.644558931315
5340,Ref.43_02G.SA.03.J11243.EU697907,0.06-3	01_AE	-4967.354224967797
1665,Ref.43_02G.SA.03.J11456.EU697909,0.02-0	02_AG	-4925.54409414523
3535,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-9	13_cpx	-4960.852809087632
4323,Ref.18_cpx.CU.99.CU68.AY894993,0.03-4	C	-4898.725978900671
252,Ref.09_cpx.GH.96.96GH2911.AY093605,0.02-9	09_cpx	-4907.24874603951
5871,Ref.D.UG.94.94UG114.U88824,0.08-0	D	-4968.849843040835
11899,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.03-9	15_01B	-4926.421384900218
8739,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.05-3	01_AE	-4952.838137333981
300,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-9	G	-4947.663254151419
13092,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-6	01_AE	-4955.322538136414
9280,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.05-6	D	-4984.666774193985
6132,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.08-7	01_AE	-5024.955533467007
842,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-7	D	-4803.253429409694
954,Ref.12_BF.AR.99.ARMA159.AF385936,0.04-6	12_BF	-4945.506053792194
13082,Ref.43_02G.SA.03.J11243.EU697907,0.03-6	43_02G	-4914.6016425415255
5438,Ref.J.CM.04.04CMU11421.GU237072,0.08-3	A2	-4902.595287731783
4569,Ref.21_A2D.KE.99.KSM4001.AF457072,0.04-2	01_AE	-4947.115138150923
4334,Ref.19_cpx.CU.99.CU29.AY588971,0.03-4	01_AE	-4946.467346652953
2729,Ref.23_BG.CU.03.CB118.AY900571,0.01-2	C	-4920.845118690926
13392,Ref.F2.CM.97.CM53657.AF377956,0.06-8	F2	-4940.339785362894
357,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.02-8	02_AG	-4892.002555596998
12514,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.06-2	01_AE	-4839.0441048762505
12770,Ref.18_cpx.CU.99.CU14.AY586541,0.06-5	D	-4967.92390606341
1100,Ref.49_cpx.GM.97.N28353.HQ385478,0.04-6	01_AE	-4723.333068328571
4290,Ref.08_BC.CN.06.nx2.HM067748,0.03-4	08_BC	-4977.421419874038
2259,Ref.49_cpx.GM.02.N18380.HQ385477,0.01-7	49_cpx	-4724.198376990832
2442,Ref.47_BF.ES.08.X2457_2.FJ670529,0.01-4	47_BF	-4928.978847725598
7970,Ref.37_cpx.CM.97.CM53392.AF377957,0.05-8	10_CD	-5005.717198297361
10242,Ref.18_cpx.CU.99.CU14.AY586541,0.1-3	01_AE	-5030.749481437706
10122,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-3	01_AE	-5002.025258920427
10128,Ref.31_BC.BR.02.110PA.EF091932,0.1-3	01_AE	-5025.238392350167
10773,Ref.14_BG.ES.00.X605.AF450096,0.1-7	01_AE	-5040.744646200187
6593,Ref.J.SE.93.SE9280_7887.AF082394,0.08-4	D	-5001.531431932995
13632,Ref.19_cpx.CU.99.CU38.AY588970,0.06-0	D	-4972.710773816365
11797,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-8	D	-4940.334781701597
14812,Ref.A1.UG.92.92UG037.AB253429,0.09-2	A1	-5042.90244240536
3868,Ref.H.BE.93.VI991.AF190127,0.02-4	H	-4923.925079344599
15612,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.06-4	D	-5002.675197330104
7743,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-3	D	-4944.391000829504
15104,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-0	01_AE	-4997.100795243216
10110,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.1-0	D	-5057.082956811437
14717,Ref.14_BG.ES.00.X623.AF450097,0.09-2	01_AE	-5012.0330380508385
1794,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.02-3	F2	-4764.213949443176
1827,Ref.F2.CM.95.95CM_MP255.AJ249236,0.02-3	F1	-4886.12267401403
15065,Ref.C.BR.92.BR025_d.U52953,0.09-0	01_AE	-5023.415551002748
13353,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-8	40_BF	-5014.131162730685
4803,Ref.05_DF.BE.x.VI1310.AF193253,0.04-0	B	-4981.410744349109
1239,Ref.49_cpx.GM.03.N26677.HQ385479,0.02-7	C	-4725.262264095147
14089,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.09-6	01_AE	-5065.592615782768
15249,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-1	D	-5023.037734604477
11441,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.04-4	B	-5001.694036621894
10770,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-7	D	-5049.405878806795
13569,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-1	F1	-4948.3159384668315
1860,Ref.02_AG.CM.99.pBD6_15.AY271690,0.02-3	02_AG	-4972.271498477149
13097,Ref.19_cpx.CU.99.CU7.AY894994,0.03-6	B	-4841.461872263862
7692,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-2	D	-5014.888340134121
2377,Ref.35_AD.AF.05.05AF095.EF158041,0.01-4	A1	-4910.562038258881
8622,Ref.06_cpx.AU.96.BFP90.AF064699,0.05-2	D	-4963.912186500193
4235,Ref.F1.BR.93.93BR020_1.AF005494,0.03-3	F1	-4930.226353414275
14795,Ref.B.NL.00.671_00T36.AY423387,0.09-2	D	-5019.222582750299
918,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.04-7	10_CD	-4979.578147850062
14654,Ref.A1.UG.92.92UG037.AB253429,0.09-5	A1	-5041.481363071917
3459,Ref.19_cpx.CU.99.CU7.AY894994,0.01-8	19_cpx	-4822.688582773764
1850,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-3	F1	-4932.525886026863
7304,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.07-0	C	-4958.381777556752
14537,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-5	D	-4983.981861735098
8845,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.05-3	D	-4962.753619085673
15161,Ref.31_BC.BR.04.04BR142.AY727527,0.09-0	C	-5051.407026498194
10366,Ref.25_cpx.SA.03.J11233.EU697906,0.1-2	01_AE	-5001.164596256341
14818,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.09-2	C	-4918.154957175887
10928,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-6	01_AE	-5039.116862867046
9993,Ref.F1.FI.93.FIN9363.AF075703,0.1-0	01_AE	-5024.353283638697
14221,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-7	D	-4976.091936561203
7734,Ref.05_DF.BE.93.VI961.AF076998,0.07-2	D	-5007.753291147927
15436,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-7	01_AE	-4965.585111152201
11105,Ref.F2.CM.95.95CM_MP257.AJ249237,0.1-9	01_AE	-5014.641636187284
6359,Ref.F1.FI.93.FIN9363.AF075703,0.08-5	46_BF	-4999.3787825166455
8852,Ref.09_cpx.SN.95.95SN1795.AY093603,0.05-0	01_AE	-4945.547344999233
6586,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.08-4	46_BF	-5005.354842818406
2518,Ref.15_01B.TH.96.M169.DQ354120,0.01-4	15_01B	-4916.703134167798
14151,Ref.F2.CM.95.95CM_MP255.AJ249236,0.09-6	01_AE	-4998.1277262080885
8837,Ref.A2.CM.01.01CM_1445MV.GU201516,0.05-3	A2	-4984.3995185042595
4258,Ref.05_DF.BE.93.VI961.AF076998,0.03-3	D	-4940.995571837696
1528,Ref.46_BF.BR.01.01BR125.DQ358802,0.02-1	F1	-4943.604952340096
11398,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.04-4	D	-4960.052455706977
8299,Ref.27_cpx.CD.97.97CDKTB49.AJ404325,0.07-8	C	-4993.688678075237
11807,Ref.J.SE.93.SE9280_7887.AF082394,0.03-8	C	-4924.520622256899
12820,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-5	D	-4936.631376732109
1962,Ref.J.CM.04.04CMU11421.GU237072,0.02-2	J	-4827.989089472227
11039,Ref.05_DF.ES.99.X492.AY227107,0.1-6	01_AE	-5015.475793669159
7029,Ref.03_AB.RU.97.KAL153_2.AF193276,0.07-6	D	-4949.135766014394
356,Ref.33_01B.ID.07.JKT194_C.AB547464,0.02-8	01_AE	-4922.502990950289
14863,Ref.H.GB.00.00GBAC4001.FJ711703,0.09-3	D	-4981.5192090140035
405,Ref.F2.CM.95.95CM_MP255.AJ249236,0.02-8	F2	-4893.763490983486
11869,Ref.21_A2D.KE.99.KER2003.AF457051,0.03-9	D	-4942.2985525314025
6961,Ref.G.KE.93.HH8793_12_1.AF061641,0.07-6	D	-4995.176789089997
1984,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.02-2	46_BF	-4905.499375692684
9661,Ref.14_BG.ES.00.X623.AF450097,0.05-5	D	-4972.657207605444
10196,Ref.31_BC.BR.04.04BR137.AY727526,0.1-3	01_AE	-5077.568332859911
12356,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.03-2	01_AE	-4795.319761628234
6536,Ref.24_BG.CU.03.CB471.AY900575,0.08-4	C	-5012.567378997811
12160,Ref.49_cpx.GM.97.N28353.HQ385478,0.03-0	C	-4696.240769197628
7760,Ref.A2.CD.97.97CDKTB48.AF286238,0.07-3	D	-5002.590561890517
6438,Ref.A1.UG.92.92UG037.AB253429,0.08-5	01_AE	-5037.733805916326
10092,Ref.43_02G.SA.03.J11223.EU697904,0.1-0	D	-5008.57660254296
8386,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.07-9	C	-4971.51711951305
5002,Ref.02_AG.NG.x.IBNG.L39106,0.08-9	01_AE	-4999.088794477226
12262,Ref.25_cpx.SA.03.J11233.EU697906,0.03-1	C	-4921.051612110856
11284,Ref.J.CM.04.04CMU11421.GU237072,0.1-8	A1	-4943.583008690623
13993,Ref.F2.CM.95.95CM_MP255.AJ249236,0.09-9	01_AE	-4980.848541878681
10059,Ref.21_A2D.KE.91.KNH1254.AY945737,0.1-0	D	-5052.287929933646
4186,Ref.35_AD.AF.05.05AF094.EF158040,0.03-3	A1	-4973.840316340278
12241,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.03-1	02_AG	-4928.031892851781
14342,Ref.02_AG.CM.99.pBD6_15.AY271690,0.09-7	D	-5056.387077445516
6127,Ref.B.US.98.1058_11.AY331295,0.08-7	01_AE	-4995.710199943333
2088,Ref.07_BC.CN.05.XJDC6441.EF368370,0.01-6	07_BC	-4900.370927675179
3925,Ref.49_cpx.GM.03.N26677.HQ385479,0.02-4	C	-4728.229230972356
8428,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.07-9	01_AE	-5052.651104970166
12680,Ref.33_01B.ID.07.JKT194_C.AB547464,0.06-5	01_AE	-4962.532167380928
6557,Ref.12_BF.AR.97.A32989.AF408630,0.08-4	D	-4999.048124240011
3965,Ref.C.ZA.04.04ZASK146.AY772699,0.04-5	C	-4932.828233777705
12530,Ref.09_cpx.US.99.99DE4057.AY093607,0.06-2	01_AE	-4821.166996966156
1919,Ref.14_BG.ES.00.X623.AF450097,0.02-2	14_BG	-4910.696415556515
10750,Ref.12_BF.AR.99.ARMA159.AF385936,0.1-7	01_AE	-5004.591180243275
15527,Ref.23_BG.CU.03.CB118.AY900571,0.06-4	G	-4988.375136209899
9856,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.1-1	01_AE	-5034.869081782507
1044,Ref.25_cpx.SA.03.J11233.EU697906,0.04-6	C	-4930.7416847211725
5855,Ref.G.KE.93.HH8793_12_1.AF061641,0.08-0	D	-5007.989881647281
14616,Ref.37_cpx.CM.00.00CMNYU926.EF116594,0.09-5	01_AE	-4896.011704697384
1,Ref.29_BF.BR.02.BREPM119.AY771590,0.06-9	D	-4922.204460228392
407,Ref.G.PT.x.PT2695.AY612637,0.02-8	G	-4969.515332078628
1226,Ref.F2.CM.97.CM53657.AF377956,0.02-7	F2	-4894.117789402354
2214,Ref.D.TZ.01.A280.AY253311,0.01-7	D	-4893.225735584044
8590,Ref.24_BG.CU.03.CB471.AY900575,0.05-2	D	-4966.1973949248895
1681,Ref.B.NL.00.671_00T36.AY423387,0.02-0	B	-4943.226542180233
14043,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-9	D	-5003.396044377096
2392,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.01-4	D	-4914.574508496283
10162,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.1-3	D	-5020.259730377679
3061,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-0	13_cpx	-4959.583273290314
1165,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.02-7	13_cpx	-4980.796589042007
11717,Ref.D.UG.94.94UG114.U88824,0.03-8	D	-4920.864446529496
6413,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.08-5	40_BF	-5019.165224082333
3502,Ref.16_A2D.KE.91.KNH1271.AY945736,0.01-9	A1	-4920.516619431001
