reference	major subtype found	log_likelihood of the reference subtype
6391,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.08-5	39_BF	-5533.950212378512
3638,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-5	09_cpx	-3378.8717500589937
4745,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.04-0	04_cpx	-4397.212331497815
4793,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.04-0	04_cpx	-4549.115632790122
14235,Ref.C.ZA.04.04ZASK146.AY772699,0.09-7	C	-5663.527650846223
1311,Ref.49_cpx.GM.02.N18380.HQ385477,0.02-6	49_cpx	-3505.7374752850264
1797,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.02-3	13_cpx	-3795.6234548018056
14788,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-2	09_cpx	-5800.186579116188
10121,Ref.G.KE.93.HH8793_12_1.AF061641,0.1-3	G	-5851.224525078369
6729,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-4	40_BF	-5254.264050708846
3269,Ref.24_BG.CU.03.CB378.AY900574,0.01-1	24_BG	-3196.8050450424153
2942,Ref.K.CM.96.96CM_MP535.AJ249239,0.01-3	K	-3570.0513014011817
5424,Ref.D.CM.01.01CM_4412HAL.AY371157,0.08-3	D	-5280.681214272425
14964,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.09-3	22_01A1	-5911.914078905158
6962,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.07-6	J	-5451.220023494605
4816,Ref.H.BE.93.VI991.AF190127,0.04-0	H	-4677.3486731022795
8231,Ref.C.ZA.04.04ZASK146.AY772699,0.07-8	C	-5369.896531536806
4909,Ref.H.GB.00.00GBAC4001.FJ711703,0.08-9	H	-5412.714415645264
2578,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.01-5	10_CD	-3337.8204189928447
14886,Ref.07_BC.CN.05.XJDC6441.EF368370,0.09-3	07_BC	-5819.0001802079905
12298,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.03-1	14_BG	-3976.0691394769183
13516,Ref.A1.RW.92.92RW008.AB253421,0.06-1	A1	-5100.343797442364
2920,Ref.H.BE.93.VI991.AF190127,0.01-3	H	-3613.027951389025
5222,Ref.29_BF.BR.99.BREPM11948.DQ085871,0.06-3	29_BF	-5137.418278794232
13437,Ref.35_AD.AF.05.05AF095.EF158041,0.06-1	35_AD	-4966.843170739054
12253,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.03-1	42_BF	-3891.8444634794087
14680,Ref.46_BF.BR.01.01BR087.DQ358801,0.09-5	46_BF	-5729.870373902491
15764,Ref.02_AG.CM.99.pBD6_15.AY271690,0.06-7	02_AG	-5068.845432103143
2870,Ref.16_A2D.KE.91.KNH1271.AY945736,0.01-3	16_A2D	-3655.684330225607
1689,Ref.24_BG.CU.03.CB378.AY900574,0.02-0	24_BG	-3600.406265465518
7045,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.07-6	40_BF	-5283.696946445773
14457,Ref.12_BF.AR.97.A32989.AF408630,0.09-4	12_BF	-5847.478401462442
13403,Ref.G.NG.92.92NG083.U88826,0.06-8	G	-4971.395687884582
3962,Ref.08_BC.CN.97.97CNGX_6F.AY008715,0.04-5	08_BC	-4166.128175454727
9833,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.1-1	36_cpx	-5799.91659735206
6223,Ref.D.CD.83.ELI.K03454,0.08-6	D	-5396.904437751927
13082,Ref.43_02G.SA.03.J11243.EU697907,0.03-6	43_02G	-3982.1444692710934
14036,Ref.14_BG.PT.00.00PTHDE10.GU230137,0.09-9	14_BG	-5891.5008499670275
12992,Ref.11_cpx.CM.96.96CM_4496.AF492623,0.03-6	11_cpx	-4111.9870645687315
954,Ref.12_BF.AR.99.ARMA159.AF385936,0.04-6	12_BF	-4403.953803632157
11957,Ref.20_BG.CU.99.Cu103.AY586545,0.03-9	20_BG	-3786.6032559534324
3722,Ref.46_BF.BR.07.07BR_FPS625.HM026456,0.02-5	46_BF	-3722.6031769675265
5340,Ref.43_02G.SA.03.J11243.EU697907,0.06-3	43_02G	-4979.074213885018
1739,Ref.29_BF.BR.02.BREPM119.AY771590,0.02-3	29_BF	-3909.216778351564
13353,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.06-8	40_BF	-5120.376980662488
12777,Ref.05_DF.ES.99.X492.AY227107,0.06-5	05_DF	-5035.600670882246
11660,Ref.43_02G.SA.03.J11243.EU697907,0.04-3	43_02G	-4418.64275397708
9021,Ref.C.ZA.04.04ZASK146.AY772699,0.05-1	C	-4669.38487877853
9485,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.05-4	04_cpx	-4623.534717704316
4334,Ref.19_cpx.CU.99.CU29.AY588971,0.03-4	19_cpx	-4129.107279489709
4283,Ref.18_cpx.CM.97.CM53379.AF377959,0.03-4	18_cpx	-4149.987551386369
4207,Ref.01_AE.TH.90.CM240.U54771,0.03-3	01_AE	-3866.7101844381123
3940,Ref.15_01B.TH.96.M169.DQ354120,0.02-4	15_01B	-3516.568523095515
7831,Ref.F2.CM.95.95CM_MP255.AJ249236,0.07-3	F2	-5308.5787330235435
11899,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.03-9	15_01B	-4006.725261015725
11189,Ref.12_BF.AR.97.A32879.AF408629,0.1-9	12_BF	-5988.367561472551
7741,Ref.32_06A1.EE.01.EE0369.AY535660,0.07-2	06_cpx	-5636.259748096926
5284,Ref.37_cpx.CM.97.CM53392.AF377957,0.06-3	37_cpx	-5239.678667789718
12514,Ref.22_01A1.CM.01.01CM_0001BBY.AY371159,0.06-2	22_01A1	-4971.074833821162
2729,Ref.23_BG.CU.03.CB118.AY900571,0.01-2	23_BG	-3365.5403534135567
7970,Ref.37_cpx.CM.97.CM53392.AF377957,0.05-8	37_cpx	-4975.825067086434
9248,Ref.31_BC.BR.04.04BR137.AY727526,0.05-6	31_BC	-4724.626998814567
13295,Ref.14_BG.ES.00.X623.AF450097,0.06-8	14_BG	-5033.710225850446
12836,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.03-5	25_cpx	-4246.7482207092635
10496,Ref.19_cpx.CU.99.CU29.AY588971,0.1-5	19_cpx	-5956.2559971140345
357,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.02-8	45_cpx	-3874.9196721117514
3059,Ref.18_cpx.CU.99.CU68.AY894993,0.01-0	18_cpx	-3293.0237901566625
1998,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.02-2	28_BF	-3858.0131426550565
733,Ref.B.NL.00.671_00T36.AY423387,0.04-8	B	-4374.776526379204
1667,Ref.42_BF.LU.03.luBF_05_03.EU170155,0.02-0	42_BF	-3579.479365997567
3535,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.01-9	13_cpx	-3450.9084851362804
14222,Ref.D.TZ.01.A280.AY253311,0.09-7	D	-5663.26095260689
13065,Ref.24_BG.CU.03.CB378.AY900574,0.03-6	24_BG	-4033.356507321606
3102,Ref.04_cpx.GR.91.GR11_97PVCH.AF119820,0.01-0	04_cpx	-3358.992367037626
2259,Ref.49_cpx.GM.02.N18380.HQ385477,0.01-7	49_cpx	-3193.095872538169
12976,Ref.26_AU.CD.02.02CD_KS069.FM877780,0.03-6	26_AU	-4251.547593326313
7093,Ref.19_cpx.CU.99.CU7.AY894994,0.07-6	19_cpx	-5065.277591114186
8592,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.05-2	A1	-4845.263225089218
300,Ref.24_BG.ES.08.X2456_2.FJ670526,0.02-9	24_BG	-3711.9220281408207
1180,Ref.17_BF.AR.02.AR02_ARG1139.EU581825,0.02-7	17_BF	-3677.8163987265757
3795,Ref.H.BE.93.VI997.AF190128,0.02-4	H	-3832.0925582330474
2518,Ref.15_01B.TH.96.M169.DQ354120,0.01-4	15_01B	-3150.3040602013148
2882,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.01-3	25_cpx	-3551.7851408519045
10177,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.1-3	29_BF	-6095.356145219174
1850,Ref.22_01A1.CM.02.02CM_3097MN.GQ229529,0.02-3	22_01A1	-3925.7135338818994
1122,Ref.31_BC.BR.02.110PA.EF091932,0.02-7	31_BC	-3704.461519748484
10122,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.1-3	J	-5942.915175587205
8424,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.07-9	10_CD	-5214.319182777778
10242,Ref.18_cpx.CU.99.CU14.AY586541,0.1-3	18_cpx	-5875.053658839209
996,Ref.09_cpx.US.99.99DE4057.AY093607,0.04-6	09_cpx	-4058.4331034804945
14217,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.09-6	K	-5867.218315031524
5686,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.08-2	28_BF	-5563.388399155738
13885,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.09-8	17_BF	-5797.08829443752
1020,Ref.47_BF.ES.08.X2457_2.FJ670529,0.04-6	47_BF	-4401.691569211371
10487,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.1-5	13_cpx	-6086.276441764208
12862,Ref.26_AU.CD.02.02CD_MBTB047.FM877782,0.03-5	26_AU	-4289.889625182393
15104,Ref.09_cpx.GH.96.96GH2911.AY093605,0.09-0	09_cpx	-5875.3258621301975
4175,Ref.A2.CY.94.94CY017_41.AF286237,0.03-3	A2	-4210.829092673524
78,Ref.35_AD.AF.05.05AF094.EF158040,0.06-9	35_AD	-5016.332423656257
320,Ref.09_cpx.SN.95.95SN1795.AY093603,0.02-8	09_cpx	-3372.7291748379394
5787,Ref.01_AE.TH.90.CM240.U54771,0.08-1	01_AE	-5239.995495737733
2861,Ref.18_cpx.CM.97.CM53379.AF377959,0.01-3	18_cpx	-3354.465914464785
4685,Ref.F1.FR.96.96FR_MP411.AJ249238,0.04-1	F1	-4395.081258879809
5099,Ref.23_BG.CU.03.CB118.AY900571,0.08-8	23_BG	-5496.757594338264
189,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.02-9	10_CD	-3813.3181970787455
7056,Ref.02_AG.NG.x.IBNG.L39106,0.07-6	02_AG	-5137.367030328565
11579,Ref.F2.CM.95.95CM_MP257.AJ249237,0.04-3	F2	-4414.765640910637
7424,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.07-0	28_BF	-5304.907925727427
8744,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.05-3	06_cpx	-4924.962629952432
5331,Ref.35_AD.AF.05.05AF026.EF158043,0.06-3	35_AD	-4996.831297638656
5133,Ref.03_AB.RU.97.KAL153_2.AF193276,0.08-8	03_AB	-5522.496214712739
9555,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.05-4	45_cpx	-4934.1613063115365
3548,Ref.47_BF.ES.08.X2457_2.FJ670529,0.01-9	47_BF	-3274.5033717948777
2563,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.01-5	07_BC	-3255.929346456187
1982,Ref.A1.RW.92.92RW008.AB253421,0.02-2	A1	-3850.562791884065
13078,Ref.02_AG.CM.99.pBD6_15.AY271690,0.03-6	02_AG	-4190.449862498093
2739,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.01-2	04_cpx	-3470.2201267520663
12716,Ref.H.BE.93.VI991.AF190127,0.06-5	H	-5226.480961200418
9067,Ref.D.CD.83.ELI.K03454,0.05-1	D	-4726.443153469134
11552,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-3	A2	-4508.559436763619
944,Ref.44_BF.CL.00.CH80.FJ358521,0.04-7	44_BF	-4423.59995982343
3771,Ref.05_DF.ES.99.X492.AY227107,0.02-5	05_DF	-3798.612100092677
4323,Ref.18_cpx.CU.99.CU68.AY894993,0.03-4	18_cpx	-4067.244268100808
206,Ref.09_cpx.US.99.99DE4057.AY093607,0.02-9	09_cpx	-3340.982268616599
15452,Ref.43_02G.SA.03.J11243.EU697907,0.03-7	43_02G	-4070.6625153331684
8263,Ref.49_cpx.GM.02.N18380.HQ385477,0.07-8	49_cpx	-5105.175687176076
12066,Ref.24_BG.CU.03.CB471.AY900575,0.03-0	24_BG	-4044.59631251472
1093,Ref.21_A2D.KE.99.KSM4001.AF457072,0.04-6	21_A2D	-4340.521355351686
2327,Ref.J.SE.93.SE9280_7887.AF082394,0.01-7	J	-3565.4434089470537
11523,Ref.A2.CM.01.01CM_1445MV.GU201516,0.04-4	A2	-4491.100569973047
6575,Ref.11_cpx.CM.97.MP818.AJ291718,0.08-4	11_cpx	-5447.721118293248
9136,Ref.18_cpx.CU.99.CU14.AY586541,0.05-1	18_cpx	-4688.6747436734295
3868,Ref.H.BE.93.VI991.AF190127,0.02-4	H	-3970.1545853583425
13161,Ref.49_cpx.GM.02.N18380.HQ385477,0.06-6	49_cpx	-4863.806958042806
760,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.04-8	10_CD	-4441.731428728088
11418,Ref.B.TH.90.BK132.AY173951,0.04-4	B	-4292.720927802769
10454,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-5	16_A2D	-6070.900260375685
12309,Ref.C.ET.86.ETH2220.U46016,0.03-1	C	-4163.688193284017
13788,Ref.B.TH.90.BK132.AY173951,0.09-8	B	-5579.483729634177
5248,Ref.07_BC.CN.05.XJDC6441.EF368370,0.06-3	07_BC	-4967.662100556855
13623,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.06-0	07_BC	-5006.937110537846
8559,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.05-2	13_cpx	-4783.0504950637605
9180,Ref.31_BC.BR.02.110PA.EF091932,0.05-6	31_BC	-4722.436279805666
8721,Ref.10_CD.TZ.96.96TZ_BF110.AF289550,0.05-3	10_CD	-4835.7268056126795
8111,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.05-9	04_cpx	-4864.441032962363
4383,Ref.35_AD.AF.05.05AF026.EF158043,0.03-4	35_AD	-4007.952711339561
3343,Ref.D.UG.94.94UG114.U88824,0.01-8	D	-3460.483287229998
3536,Ref.A1.AU.03.PS1044_Day0.DQ676872,0.01-9	A1	-3602.9992282513617
4569,Ref.21_A2D.KE.99.KSM4001.AF457072,0.04-2	21_A2D	-4380.524155082568
1278,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.02-6	11_cpx	-3867.530052906726
481,Ref.35_AD.AF.05.05AF095.EF158041,0.04-9	35_AD	-4380.952648396746
13092,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.03-6	15_01B	-3987.8192354541134
4290,Ref.08_BC.CN.06.nx2.HM067748,0.03-4	08_BC	-4151.040391600279
2632,Ref.02_AG.NG.x.IBNG.L39106,0.01-5	02_AG	-3259.2875382254215
3101,Ref.01_AE.TH.90.CM240.U54771,0.01-0	01_AE	-2995.328863543687
14654,Ref.A1.UG.92.92UG037.AB253429,0.09-5	A1	-5776.466390970215
344,Ref.02_AG.LR.x.POC44951.AB485636,0.02-8	02_AG	-3682.377193691058
11257,Ref.F1.FI.93.FIN9363.AF075703,0.1-8	F1	-5923.710433349413
2892,Ref.09_cpx.US.99.99DE4057.AY093607,0.01-3	09_cpx	-2840.1541014370405
15047,Ref.36_cpx.CM.00.00CMNYU1162.EF087995,0.09-0	36_cpx	-5522.366725092186
7428,Ref.D.TZ.01.A280.AY253311,0.07-1	D	-5266.080182976934
2975,Ref.G.NG.92.92NG083.U88826,0.01-3	G	-3456.5297101081615
7536,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.07-1	26_AU	-5328.756819916712
12770,Ref.18_cpx.CU.99.CU14.AY586541,0.06-5	18_cpx	-4996.638307599577
9608,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.05-4	10_CD	-4839.353734578239
4324,Ref.24_BG.CU.03.CB471.AY900575,0.03-4	24_BG	-3990.609306450614
6441,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.08-5	B	-5316.3111560163425
13685,Ref.11_cpx.CM.97.MP818.AJ291718,0.06-0	11_cpx	-4901.356896050472
252,Ref.09_cpx.GH.96.96GH2911.AY093605,0.02-9	09_cpx	-3679.8104600590473
11852,Ref.D.TZ.01.A280.AY253311,0.03-9	D	-4150.983615682738
15525,Ref.45_cpx.GA.97.97GA_TB45.FN392877,0.06-4	45_cpx	-5086.174857894528
12280,Ref.39_BF.BR.03.03BRRJ327.EU735536,0.03-1	39_BF	-4025.4381815788097
1827,Ref.F2.CM.95.95CM_MP255.AJ249236,0.02-3	F2	-3753.6258293356527
11673,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.04-3	17_BF	-4437.777855818261
15688,Ref.16_A2D.KR.97.97KR004.AF286239,0.06-7	16_A2D	-5214.393542911448
14505,Ref.F1.BR.93.93BR020_1.AF005494,0.09-4	F1	-5565.636479202519
6451,Ref.G.NG.92.92NG083.U88826,0.08-5	G	-5562.599804052868
2377,Ref.35_AD.AF.05.05AF095.EF158041,0.01-4	35_AD	-3193.432184664127
1665,Ref.43_02G.SA.03.J11456.EU697909,0.02-0	43_02G	-3790.8277620098947
10193,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.1-3	40_BF	-5974.8695301520065
7743,Ref.29_BF.BR.02.BREPM119.AY771590,0.07-3	29_BF	-5269.339692013675
15340,Ref.11_cpx.CM.95.95CM_1816.AF492624,0.03-7	11_cpx	-4165.70336589192
1239,Ref.49_cpx.GM.03.N26677.HQ385479,0.02-7	49_cpx	-3576.1368986187895
8108,Ref.10_CD.TZ.96.96TZ_BF061.AF289548,0.05-9	10_CD	-4757.501947944159
217,Ref.13_cpx.CM.02.02CM_A1394.DQ845388,0.02-9	13_cpx	-3826.1863404788614
13585,Ref.K.CD.97.97ZR_EQTB11.AJ249235,0.06-1	K	-5130.986738075966
10170,Ref.24_BG.CU.03.CB471.AY900575,0.1-3	24_BG	-6014.10110654684
13653,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.06-0	29_BF	-5129.139154771407
5224,Ref.J.CD.97.J_97DC_KTB147.EF614151,0.06-3	J	-5155.286860045748
4406,Ref.34_01B.TH.99.OUR2478P.EF165541,0.03-4	34_01B	-3696.921504040585
842,Ref.D.CM.01.01CM_4412HAL.AY371157,0.04-7	D	-4403.120900284573
14795,Ref.B.NL.00.671_00T36.AY423387,0.09-2	B	-5681.5926384084005
5438,Ref.J.CM.04.04CMU11421.GU237072,0.08-3	J	-5452.91966499966
1100,Ref.49_cpx.GM.97.N28353.HQ385478,0.04-6	49_cpx	-4202.225642110938
12820,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.03-5	27_cpx	-4300.401426003841
8622,Ref.06_cpx.AU.96.BFP90.AF064699,0.05-2	06_cpx	-4714.871827598983
9451,Ref.12_BF.AR.97.A32879.AF408629,0.05-7	12_BF	-4725.3479362427615
12475,Ref.31_BC.BR.04.04BR142.AY727527,0.03-2	31_BC	-4020.8259723721335
13722,Ref.38_BF1.UY.05.UY05_4752.FJ213780,0.06-0	38_BF1	-5071.23083026074
7734,Ref.05_DF.BE.93.VI961.AF076998,0.07-2	05_DF	-5290.706027477589
8205,Ref.A2.CM.01.01CM_1445MV.GU201516,0.05-9	A2	-4809.307394667742
3389,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.01-8	39_BF	-3380.196698925623
9280,Ref.28_BF.BR.99.BREPM12817.DQ085874,0.05-6	28_BF	-4705.015617327532
14151,Ref.F2.CM.95.95CM_MP255.AJ249236,0.09-6	F2	-5817.509263849109
13835,Ref.F2.CM.95.95CM_MP255.AJ249236,0.09-8	F2	-5809.424772781129
6931,Ref.05_DF.ES.99.X492.AY227107,0.07-5	05_DF	-5260.152450100265
13610,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.06-0	27_cpx	-5148.412485118037
6038,Ref.07_BC.CN.05.XJDC6441.EF368370,0.08-7	07_BC	-5516.057943174545
7692,Ref.38_BF1.UY.04.UY04_4022.FJ213782,0.07-2	38_BF1	-5306.479948118657
11196,Ref.15_01B.TH.99.99TH_R2399.AF530576,0.1-9	15_01B	-5978.649560767824
10168,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.1-3	F2	-5855.665724582477
10408,Ref.43_02G.SA.03.J11223.EU697904,0.1-2	43_02G	-5915.225185403322
6792,Ref.28_BF.BR.99.BREPM12313.DQ085872,0.07-4	28_BF	-5373.564922783168
14537,Ref.29_BF.BR.02.BREPM119.AY771590,0.09-5	29_BF	-5870.600182747719
11105,Ref.F2.CM.95.95CM_MP257.AJ249237,0.1-9	F2	-6001.919544503981
3593,Ref.35_AD.AF.05.05AF026.EF158043,0.01-9	35_AD	-3259.641456367177
10506,Ref.35_AD.AF.05.05AF094.EF158040,0.1-5	35_AD	-5977.613900283683
4235,Ref.F1.BR.93.93BR020_1.AF005494,0.03-3	F1	-3981.3082605930103
8739,Ref.15_01B.TH.99.99TH_MU2079.AF516184,0.05-3	15_01B	-4647.560292582559
3337,Ref.21_A2D.KE.99.KER2003.AF457051,0.01-8	21_A2D	-3282.648542814874
558,Ref.31_BC.BR.04.04BR137.AY727526,0.04-9	31_BC	-4349.538023039669
774,Ref.24_BG.ES.08.X2456_2.FJ670526,0.04-8	24_BG	-4368.73725940405
12345,Ref.38_BF1.UY.04.UY04_3987.FJ213781,0.03-2	38_BF1	-4174.126742879412
14717,Ref.14_BG.ES.00.X623.AF450097,0.09-2	14_BG	-5743.4642824193825
15249,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.09-1	40_BF	-5696.678977718127
1820,Ref.06_cpx.EE.01.EE0359.AY535659,0.02-3	06_cpx	-3849.2795248344537
6106,Ref.28_BF.BR.99.BREPM12609.DQ085873,0.08-7	28_BF	-5664.994245396727
11797,Ref.21_A2D.KE.91.KNH1254.AY945737,0.03-8	21_A2D	-4161.409798425883
6132,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.08-7	10_CD	-5512.317310218349
11339,Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455,0.1-8	B	-5730.696868854695
2442,Ref.47_BF.ES.08.X2457_2.FJ670529,0.01-4	47_BF	-3316.4770582979227
573,Ref.01_AE.TH.90.CM240.U54771,0.04-9	01_AE	-4168.358077369629
4803,Ref.05_DF.BE.x.VI1310.AF193253,0.04-0	05_DF	-4584.3636215359475
11572,Ref.25_cpx.CM.06.06CM_BA_040.EU693240,0.04-3	25_cpx	-4562.756428019445
13716,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.06-0	10_CD	-5090.575352530536
4165,Ref.18_cpx.CU.99.CU68.AY894993,0.03-3	18_cpx	-4032.60880871754
14812,Ref.A1.UG.92.92UG037.AB253429,0.09-2	A1	-5748.753076839511
4407,Ref.19_cpx.CU.99.CU7.AY894994,0.03-4	19_cpx	-3898.433814901595
6799,Ref.04_cpx.CY.94.94CY032_3.AF049337,0.07-5	04_cpx	-5171.412409806158
5871,Ref.D.UG.94.94UG114.U88824,0.08-0	D	-5485.909997896169
4600,Ref.A2.CD.97.97CDKTB48.AF286238,0.04-1	A2	-4484.565191854747
9061,Ref.C.BR.92.BR025_d.U52953,0.05-1	C	-4803.733133666059
14571,Ref.07_BC.CN.05.XJDC6431_2.EF368372,0.09-5	07_BC	-5847.458898978747
11218,Ref.23_BG.CU.03.CB347.AY900572,0.1-8	23_BG	-6036.6081895432035
9344,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.05-7	27_cpx	-5016.095209288982
6669,Ref.25_cpx.SA.03.J11451.EU697908,0.07-4	25_cpx	-5320.700018314929
15746,Ref.02_AG.NG.x.IBNG.L39106,0.06-7	02_AG	-4860.648449972433
4351,Ref.43_02G.SA.03.J11456.EU697909,0.03-4	43_02G	-4154.968552523183
10225,Ref.01_AE.AF.07.569M.GQ477441,0.1-3	01_AE	-6066.651163792603
10773,Ref.14_BG.ES.00.X605.AF450096,0.1-7	14_BG	-6090.740411708804
13207,Ref.40_BF.BR.04.04BRSQ46.EU735540,0.06-6	40_BF	-5032.112804044362
6464,Ref.46_BF.BR.01.01BR087.DQ358801,0.08-5	46_BF	-5492.421087399603
15359,Ref.25_cpx.SA.03.J11451.EU697908,0.03-7	25_cpx	-4098.8336082339965
6884,Ref.06_cpx.AU.96.BFP90.AF064699,0.07-5	06_cpx	-5431.292076527837
13097,Ref.19_cpx.CU.99.CU7.AY894994,0.03-6	19_cpx	-3991.9489473966823
6593,Ref.J.SE.93.SE9280_7887.AF082394,0.08-4	J	-5505.216405185981
14477,Ref.01_AE.TH.90.CM240.U54771,0.09-4	01_AE	-5548.878832896655
13632,Ref.19_cpx.CU.99.CU38.AY588970,0.06-0	19_cpx	-5035.0254720642415
1027,Ref.12_BF.AR.97.A32989.AF408630,0.04-6	12_BF	-4403.866518176963
15436,Ref.26_AU.CD.97.97CD_KTB119.FM877777,0.03-7	26_AU	-4252.644658951209
14818,Ref.36_cpx.CM.00.00CMNYU830.EF087994,0.09-2	36_cpx	-5665.8166984648105
11441,Ref.29_BF.BR.01.BREPM16704.DQ085876,0.04-4	29_BF	-4515.095182207489
11857,Ref.35_AD.AF.05.05AF095.EF158041,0.03-9	35_AD	-3961.5361470365924
918,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.04-7	10_CD	-4463.898976951966
10928,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-6	16_A2D	-6014.76274591311
5399,Ref.13_cpx.CM.04.04CM_632_28.DQ845387,0.08-3	13_cpx	-5582.386788025485
1212,Ref.46_BF.BR.01.01BR125.DQ358802,0.02-7	46_BF	-3650.90107280688
13569,Ref.17_BF.BO.02.BO02_BOL119.EU581827,0.06-1	17_BF	-4951.37239184196
10313,Ref.23_BG.CU.03.CB118.AY900571,0.1-2	23_BG	-5988.538813854486
13326,Ref.06_cpx.GH.03.03GH173_06.AB286851,0.06-8	06_cpx	-5218.929146729606
10360,Ref.06_cpx.AU.96.BFP90.AF064699,0.1-2	06_cpx	-5950.801799817705
10770,Ref.16_A2D.KE.91.KNH1271.AY945736,0.1-7	16_A2D	-6121.148453261497
15562,Ref.35_AD.AF.05.05AF094.EF158040,0.06-4	35_AD	-5100.811911308178
4499,Ref.45_cpx.CM.97.97CM_MP814.FN392876,0.04-2	45_cpx	-4597.872576072087
14273,Ref.04_cpx.GR.97.GR84_97PVMY.AF119819,0.09-7	04_cpx	-5977.197738301422
10128,Ref.31_BC.BR.02.110PA.EF091932,0.1-3	31_BC	-5986.076031829747
3557,Ref.40_BF.BR.05.05BRRJ200.EU735539,0.01-9	40_BF	-3350.9355582438548
1148,Ref.B.TH.90.BK132.AY173951,0.02-7	B	-3649.607457107156
3938,Ref.F1.BE.93.VI850.AF077336,0.02-4	F1	-3655.497995439502
15161,Ref.31_BC.BR.04.04BR142.AY727527,0.09-0	31_BC	-5829.346736251246
4565,Ref.19_cpx.CU.99.CU7.AY894994,0.04-2	19_cpx	-4302.564696198189
1177,Ref.39_BF.BR.03.03BRRJ103.EU735534,0.02-7	39_BF	-3766.2707467353607
13392,Ref.F2.CM.97.CM53657.AF377956,0.06-8	F2	-4945.466250880289
769,Ref.05_DF.ES.99.X492.AY227107,0.04-8	05_DF	-4364.991760828117
11664,Ref.18_cpx.CU.99.CU14.AY586541,0.04-3	18_cpx	-4380.11642542118
1794,Ref.F2.CM.02.02CM_0016BBY.AY371158,0.02-3	F2	-3451.549727316532
15612,Ref.10_CD.TZ.96.96TZ_BF071.AF289549,0.06-4	10_CD	-5067.874726356876
2392,Ref.27_cpx.FR.04.04CD_FR_KZS.AM851091,0.01-4	27_cpx	-3646.2944928842344
1195,Ref.F2.CM.95.95CM_MP255.AJ249236,0.02-7	F2	-3726.758710087715
