name,length,assignment,support,begin,end,type,pure,pure_support,pure_inner,pure_outer,scan_best_support,scan_assigned_support,scan_assigned_nosupport,scan_best_profile,scan_assigned_profile,crf,crf_support,crf_inner,crf_outer,crfscan_best_support,crfscan_assigned_support,crfscan_assigned_nosupport,crfscan_best_profile,crfscan_assigned_profile,major_id,minor_id
"2984",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,99.0,0.0,1.0,0.959,0.041,G,- G - G -,G,21.0,94.0,0.0,,,,,,,
"524",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.81,0.51,0.49,F1 B G F1 K F1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.959,0.041,F2,F2 - F2 -,,
"525",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.796,0.497,0.503,F1 B D F1 K F1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.878,0.122,F2,F2 - F2 - F2 -,,
"2268",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2269",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"520",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.83,0.388,0.605,F1 B F1 B F1 G F1 G D F1 K F1 D A1 D,F1 - F1 - F1 - F1 - K - F1 - F1 - F1 - F1 - F1 -,F2,100.0,98.0,0.0,0.986,0.932,0.068,F2 D,F2 - F2 -,,
"521",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.878,0.449,0.551,F1 G F1 K F1 K F1 K F1 D F1 D A1 D,- F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,95.0,5.0,1.0,0.946,0.054,F2,F2 - F2 -,,
"522",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.803,0.415,0.585,F1 C K F1 B F1 B C B F1 G D F1 K F1 K F1 D A1 D,- F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,90.0,10.0,1.0,0.973,0.027,F2,F2 -,,
"523",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,99.0,0.0,100.0,0.755,0.449,0.544,F1 B F1 B D B D K D B D K G K G D F1 K F1 D,F1 - F1 - F1 - F1 - F1 - K - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.973,0.027,F2,F2 -,,
"2262",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2263",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2260",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2261",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2266",3008,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2267",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2264",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2265",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2442",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,131.0,9.0,1.0,1.0,0.0,B,B,B,100.0,127.0,6.0,,,,,,B,B
"2443",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,124.0,12.0,1.0,1.0,0.0,B,B,B,100.0,129.0,11.0,,,,,,B,B
"2440",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,115.0,13.0,1.0,0.959,0.041,B,B - B,B,100.0,116.0,9.0,,,,,,B,B
"2441",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,122.0,9.0,1.0,1.0,0.0,B,B,B,100.0,132.0,10.0,,,,,,B,B
"2446",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,161.0,0.0,1.0,1.0,0.0,B,B,B,100.0,163.0,0.0,,,,,,B,B
"2447",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,112.0,14.0,1.0,0.973,0.027,B,B - B - B - B,B,100.0,108.0,16.0,,,,,,B,B
"2444",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,133.0,5.0,1.0,0.966,0.034,B,B - B - B,B,100.0,135.0,6.0,,,,,,B,B
"2445",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,94.0,23.0,1.0,0.952,0.048,B,B - B - B - B,B,100.0,104.0,21.0,,,,,,B,B
"2448",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,109.0,12.0,1.0,0.959,0.041,B,B - B,B,100.0,115.0,13.0,,,,,,B,B
"2449",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,156.0,0.0,1.0,1.0,0.0,B,B,B,100.0,144.0,5.0,,,,,,B,B
"1238",2993,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.823,0.347,0.653,A1 C A1 F1 A1 F1 A1 H A1 F1 A1 G A1 F1 G A1 J D A1 D A1,A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"1239",2993,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.884,0.395,0.605,A1 C A1 F1 A1 G A1 D A1,A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"108",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.939,0.061,A1 C A1,A1 -,A,0.0,99.0,0.0,,,,,,,
"109",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 C J A1,A1 -,A,0.0,97.0,0.0,,,,,,,
"102",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,99.0,0.0,0.993,0.939,0.061,A1 J A1,A1 -,35_AD,5.0,0.0,100.0,,,,,,,
"103",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.939,0.061,A1 J A1,A1 -,A,0.0,93.0,0.0,,,,,,,
"100",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"101",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"106",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.993,0.932,0.068,A1 J A1,A1 - A1 -,A1,6.0,99.0,0.0,,,,,,,
"107",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,98.0,0.0,,,,,,,
"104",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.98,0.939,0.061,A1 J D A1,A1 -,A,0.0,100.0,0.0,,,,,,,
"105",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,0.986,0.939,0.061,A1 J A1,A1 -,A,0.0,92.0,0.0,,,,,,,
"2046",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2047",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2044",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2045",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2042",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2043",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2040",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2041",3005,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,0.993,0.0070,K,K - K,K,100.0,100.0,0.0,,,,,,K,K
"1842",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1841",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2522",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,100.0,22.0,1.0,0.986,0.014,B,B - B,B,100.0,88.0,27.0,,,,,,B,B
"2086",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2048",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"2049",3001,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1536",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,99.0,100.0,0.0,,,,,,F1,F1
"1535",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,100.0,100.0,0.0,,,,,,F1,F1
"1534",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,98.0,100.0,0.0,,,,,,F1,F1
"1532",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,99.0,100.0,0.0,,,,,,F1,F1
"438",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.878,0.558,0.442,F1 G F1 K F1 D F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,0.905,0.865,0.135,F2 F1 F2 F1 F2 D,F2 - F2 - F2 -,,
"439",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.85,0.497,0.503,F1 G F1 G K G D F1 K F1 K F1 D F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,97.0,0.0,1.0,0.892,0.108,F2,F2 - F2 -,,
"436",3015,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.898,0.571,0.429,F1 K F1 D A1 D,- F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,98.0,0.0,0.973,0.932,0.068,F2 F1 F2 F1 F2,F2 - F2 -,,
"437",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.878,0.585,0.415,F1 G F1 K G F1 K F1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,0.959,0.865,0.122,F2 F1 F2,F2 - F1 - F2 - F2 -,,
"434",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.891,0.524,0.476,F1 G F1 G F1 K F1 D F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,100.0,0.0,0.986,0.959,0.041,F2 D,F2 - F2 -,,
"435",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.912,0.694,0.306,F1 K F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,98.0,0.0,0.919,0.865,0.122,F2 F1 F2 F1 F2 D,F2 - F2 - F1 - F2 -,F1,F2
"432",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.864,0.558,0.442,F1 G F1 K F1 K F1 D,- F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.973,0.027,F2,F2 -,,
"433",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.864,0.544,0.456,F1 G F1 K F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,0.986,0.973,0.027,F2 D,F2 -,,
"430",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.844,0.524,0.469,F1 G F1 G D F1 K F1 D A1 D,F1 - F1 - F1 - F1 - K - F1 - F1 - F1 -,F2,100.0,100.0,0.0,1.0,0.973,0.027,F2,F2 -,,
"431",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.857,0.558,0.442,F1 G D F1 K F1 D,F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,98.0,0.0,0.986,0.946,0.054,F2 D,F2 - F2 -,,
"1783",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,0.986,0.014,F1,F1 - F1,F1,98.0,99.0,0.0,,,,,,F1,F1
"2143",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"1002",3008,"HIV-1 Subtype C",100.0,2084,5096,HIV 1,C,100.0,50.0,48.0,0.946,0.932,0.054,B C,B - C - C,31_BC,100.0,0.0,98.0,0.784,0.689,0.149,B 31_BC C 31_BC,B - 31_BC - 31_BC - C - 31_BC,,
"2147",3005,"HIV-1 Subtype J",100.0,2084,5096,HIV 1,J,100.0,100.0,0.0,1.0,1.0,0.0,J,J,J,100.0,100.0,0.0,,,,,,J,J
"2528",3012,"HIV-1 Subtype B",100.0,2084,5096,HIV 1,B,100.0,141.0,5.0,1.0,0.952,0.048,B,B - B - B - B,B,100.0,159.0,0.0,,,,,,B,B
"1372",2991,"HIV-1 Subtype A (A2)",100.0,2084,5096,HIV 1,A1,100.0,0.0,100.0,0.864,0.361,0.639,A1 C A1 F1 A1 G A1 G A1 J D A1 D,A1 - A1 - A1 - A1 - A1 -,A2,100.0,100.0,0.0,1.0,1.0,0.0,A2,A2,,
"229",3012,"HIV-1 Subtype A (A1)",100.0,2084,5096,HIV 1,A1,100.0,100.0,0.0,1.0,0.939,0.061,A1,A1 -,A1,5.0,94.0,0.0,,,,,,,
"2836",3002,"HIV-1 Subtype G",100.0,2084,5096,HIV 1,G,100.0,97.0,0.0,1.0,0.973,0.027,G,- G -,G,19.0,95.0,0.0,,,,,,,
"559",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.837,0.51,0.49,F1 G F1 G F1 G F1 K F1 D A1 D,F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,99.0,0.0,1.0,0.973,0.027,F2,F2 -,,
"2087",3008,"HIV-1 Subtype K",100.0,2084,5096,HIV 1,K,100.0,100.0,0.0,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"1784",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,100.0,0.0,1.0,1.0,0.0,F1,F1,F1,99.0,98.0,0.0,,,,,,F1,F1
"558",3012,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,0.0,100.0,0.714,0.463,0.408,F1 G F1 G F1 K F1 D F1 D A1 D,F1 - F1 - F1 - F1 - F1 - G - G - K - F1 - F1 - F1 - F1 -,F2,100.0,98.0,0.0,0.878,0.838,0.122,F2 G F2,F2 - G - F2 -,,
"818",3009,"HIV-1 Subtype D",100.0,2084,5096,HIV 1,D,100.0,186.0,0.0,0.986,0.918,0.082,D B D B D,D -,D,99.0,166.0,0.0,,,,,,D,D
"1612",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,99.0,0.0,1.0,1.0,0.0,F1,F1,F1,100.0,100.0,0.0,,,,,,F1,F1
"8692",3015,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,,,0.8,0.8,0.083,F1 A1 J D,F1 - A1 -,F1,79.0,100.0,0.0,,,,,,,
"8693",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,,,0.983,0.85,0.15,F1 B F1,- F1,F1,83.0,100.0,0.0,,,,,,F1,F1
"8690",3015,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,,,0.817,0.8,0.05,F1 A1 F1,F1 - A1 - F1,F1,74.0,100.0,0.0,,,,,,,
"9884",3008,"Check the bootscan",,2084,5096,HIV 1,C,100.0,,,0.733,0.733,0.0,C K C,C K C,C,34.0,100.0,0.0,,,,,,,
"8691",3015,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,,,0.833,0.833,0.033,F1 A1 F1,F1 - A1 - F1,F1,85.0,100.0,0.0,,,,,,,
"10343",3005,"Check the bootscan",,2084,5096,HIV 1,J,81.0,,,0.65,0.55,0.15,J C J,- J - C - J,J,87.0,0.0,100.0,,,,,,,
"8124",3012,"Check the bootscan",,2084,5096,HIV 1,A1,100.0,,,0.767,0.683,0.15,A1 D B A1 J A1,A1 - B - A1 -,A,0.0,7.0,0.0,,,,,,,
"10447",3012,"Check the bootscan",,2084,5096,HIV 1,B,100.0,,,0.717,0.7,0.067,B D B,B - D - B - B,B,100.0,55.0,45.0,,,,,,,
"8125",3012,"Check the bootscan",,2084,5096,HIV 1,A1,100.0,,,0.817,0.717,0.117,A1 B A1,A1 - B - A1 -,A,0.0,0.0,0.0,,,,,,,
"9145",3012,"Check the bootscan",,2084,5096,HIV 1,B,100.0,,,0.733,0.733,0.017,B F1 B,B F1 - B,B,92.0,24.0,76.0,,,,,,,
"10732",3012,"Check the bootscan",,2084,5096,HIV 1,H,100.0,,,0.733,0.733,0.0,K H,K H,H,100.0,100.0,0.0,,,,,,,
"8694",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,,,1.0,0.95,0.05,F1,F1 - F1 - F1,F1,89.0,100.0,0.0,,,,,,F1,F1
"10210",3008,"Check the bootscan",,2084,5096,HIV 1,K,100.0,,,0.75,0.717,0.083,K D K,K - D - K,K,100.0,98.0,0.0,,,,,,,
"9807",3009,"Check the bootscan",,2084,5096,HIV 1,D,100.0,,,0.75,0.7,0.083,D G,D - G,D,95.0,82.0,18.0,,,,,,,
"10721",3006,"Check the bootscan",,2084,5096,HIV 1,H,100.0,,,0.717,0.717,0.017,H F1 H,H - F1 H,H,100.0,100.0,0.0,,,,,,,
"8695",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,,,1.0,1.0,0.0,F1,F1,F1,88.0,100.0,0.0,,,,,,F1,F1
"8128",3012,"Check the bootscan",,2084,5096,HIV 1,A1,100.0,,,0.817,0.667,0.217,A1 B A1 J A1,A1 - A1 - B - A1 -,A,0.0,0.0,0.0,,,,,,,
"10276",3005,"Check the bootscan",,2084,5096,HIV 1,K,100.0,,,0.733,0.733,0.033,H G K,- G - K,K,100.0,100.0,0.0,,,,,,,
"8129",3012,"Check the bootscan",,2084,5096,HIV 1,A1,100.0,,,0.833,0.7,0.183,A1 B A1 J A1,A1 - A1 B - A1 -,A,0.0,0.0,0.0,,,,,,,
"10277",3001,"Check the bootscan",,2084,5096,HIV 1,K,100.0,,,0.783,0.75,0.05,K G K,K - G - K,K,100.0,100.0,0.0,,,,,,,
"8698",3015,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,,,1.0,0.967,0.033,F1,F1 - F1 - F1,F1,66.0,100.0,0.0,,,,,,,
"9864",3010,"Check the bootscan",,2084,5096,HIV 1,C,100.0,,,0.817,0.783,0.167,C A1 C,C - A1 - A1 - C,C,46.0,100.0,0.0,,,,,,,
"8699",3012,"HIV-1 Subtype F (F1)",100.0,2084,5096,HIV 1,F1,100.0,,,0.967,0.917,0.083,F1 K J F1,F1 - F1,F1,78.0,100.0,0.0,,,,,,F1,F1
"9840",3008,"Check the bootscan",,2084,5096,HIV 1,C,100.0,,,0.85,0.783,0.183,C F1 C F1 C,C - F1 - C,C,60.0,100.0,0.0,,,,,,,
"10719",3008,"Check the bootscan",,2084,5096,HIV 1,H,100.0,,,0.8,0.783,0.2,H A1 G A1 J A1,H - A1 -,H,100.0,100.0,0.0,,,,,,,
"9841",3008,"Check the bootscan",,2084,5096,HIV 1,C,100.0,,,0.8,0.767,0.117,C F1 C F1 C,C - F1 - F1 - C,C,61.0,100.0,0.0,,,,,,,
"10718",3008,"Check the bootscan",,2084,5096,HIV 1,H,100.0,,,0.8,0.733,0.267,H A1 G A1 G A1 G A1 H,H - H,H,100.0,100.0,0.0,,,,,,,
"9842",3009,"Check the bootscan",,2084,5096,HIV 1,C,100.0,,,0.85,0.817,0.067,C F1 C,C - F1 - C,C,68.0,100.0,0.0,,,,,,,
"9843",3009,"Check the bootscan",,2084,5096,HIV 1,C,100.0,,,0.817,0.767,0.133,C K F1 D F1 C,C - F1 -,C,51.0,100.0,0.0,,,,,,,
"9611",3012,"Check the bootscan",,2084,5096,HIV 1,C,100.0,,,0.583,0.35,0.333,F1 B F1 C F1 G,F1 - F1 C - F1 -,F2,100.0,0.0,99.0,0.662,0.595,0.108,F2 C F2,- F2 - C - F2 - F2 -,,
"6678",3012,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,,,0.783,0.367,0.617,F1 B F1 A1 F1 C F1 G,- F1 - A1 - F1 - F1 - F1 - F1 -,F2,100.0,0.0,98.0,0.865,0.743,0.203,F2 A1 F1 F2,- F2 - A1 - F2 - F2 -,,
"6679",3012,"HIV-1 Subtype F (F2)",100.0,2084,5096,HIV 1,F1,100.0,,,0.817,0.483,0.517,F1 B F1 B F1 A1 F1 A1 F1 A1 F1 C F1 D F1 G,F1 - F1 - F1 - F1 - F1 - F1 -,F2,100.0,52.0,47.0,1.0,0.892,0.108,F2,- F2 - F2 - F2 -,,
"6672",2991,"Check the bootscan",,2084,5096,HIV 1,F1,99.0,,,0.7,0.417,0.45,A1 F1 K J F1 C F1 D F1 G F1 G,A1 - F1 - F1 - F1 - F1 -,F2,100.0,11.0,86.0,0.865,0.784,0.095,A1 F2,A1 - F2 - F2 -,,
"6673",3012,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,,,0.717,0.417,0.583,F1 G A1 C F1 K F1 C F1 D F1 G,F1 - F1 - F1 - F1 - F1 -,F2,100.0,8.0,92.0,0.878,0.757,0.243,F2 A1 C F2,- F2 - F2 -,,
"6670",3011,"Check the bootscan",,2084,5096,HIV 1,F1,97.0,,,0.65,0.333,0.467,F1 B F1 B F1 J F1 C F1 C,F1 - F1 - F1 - C -,F2,100.0,33.0,67.0,0.77,0.743,0.081,F2 C,- F2 - C -,,
"6671",3011,"Check the bootscan",,2084,5096,HIV 1,F1,96.0,,,0.783,0.417,0.467,F1 B F1 B F1 K J F1 C F1 C,- F1 - F1 - F1 - F1 - F1 - F1 - F1 - C,F2,100.0,37.0,63.0,0.851,0.797,0.095,F2 F1 C,- F2 - F2 - C,,
"6676",3012,"Check the bootscan",,2084,5096,HIV 1,F1,98.0,,,0.733,0.233,0.75,F1 B F1 A1 F1 A1 F1 K F1 C F1 D F1 G,- F1 - A1 - F1 - F1 -,F2,100.0,22.0,78.0,0.892,0.77,0.216,F2 A1 F2,- F2 - A1 - F2 - F2 - F2 -,,
"6677",3012,"Check the bootscan",,2084,5096,HIV 1,F1,100.0,,,0.667,0.35,0.55,F1 B F1 A1 J G J F1 C F1 D F1 G,F1 - F1 - A1 - F1 - F1 - F1 -,F2,100.0,5.0,95.0,0.851,0.73,0.162,F2 A1 F2,- F2 - A1 - F2 - F2 -,,
"6674",3012,"Check the bootscan",,2084,5096,HIV 1,F1,98.0,,,0.8,0.3,0.7,F1 B F1 B C K C A1 F1 K F1 C F1 G F1 G,F1 - F1 - F1 - F1 -,F2,100.0,5.0,95.0,0.851,0.77,0.23,F2 K A1 D A1 F2,- F2 - F2 - F2 -,,
"6675",3012,"Check the bootscan",,2084,5096,HIV 1,F1,98.0,,,0.75,0.283,0.683,F1 B F1 A1 F1 K J F1 C F1 G,- A1 - F1 - F1 - F1 - F1 -,F2,100.0,22.0,78.0,0.865,0.757,0.189,F2 A1 F2,- F2 - A1 - A1 - A1 - F2 - F2 - F2 -,,
"10713",3006,"Check the bootscan",,2084,5096,HIV 1,H,100.0,,,0.817,0.783,0.133,H A1 F1 H,H - A1 - H,H,100.0,100.0,0.0,,,,,,,
"10712",3006,"Check the bootscan",,2084,5096,HIV 1,H,100.0,,,0.8,0.8,0.083,H A1 H,H - A1 - H,H,100.0,100.0,0.0,,,,,,,
"10014",2992,"Check the bootscan",,2084,5096,HIV 1,A1,63.0,,,0.683,0.267,0.533,A1 J A1 F1 A1 G A1,A1 - J - A1 - A1 -,A2,100.0,100.0,0.0,0.784,0.743,0.041,A2 J A2,A2 - J - A2,,
"10711",3006,"Check the bootscan",,2084,5096,HIV 1,H,100.0,,,0.783,0.75,0.133,H A1 H,H - A1 - A1 - A1 - H,H,100.0,100.0,0.0,,,,,,,
