name,length,assignment,support,begin,end,type,pure,pure_support,pure_inner,pure_outer,scan_best_support,scan_assigned_support,scan_assigned_nosupport,scan_best_profile,scan_assigned_profile,crf,crf_support,crf_inner,crf_outer,crfscan_best_support,crfscan_assigned_support,crfscan_assigned_nosupport,crfscan_best_profile,crfscan_assigned_profile,major_id,minor_id
"4263",400,"Check the report",,2884,3284,HIV 1,H,33.0,0.0,97.0,,,,,,,,,,,,,,,,
"4264",400,"Check the report",,3084,3484,HIV 1,H,28.0,0.0,99.0,,,,,,,,,,,,,,,,
"4265",400,"Check the report",,3284,3684,HIV 1,G,47.0,6.0,77.0,,,,,,,,,,,,,,,,
"4266",400,"Check the report",,3484,3884,HIV 1,A1,35.0,0.0,100.0,,,,,,,,,,,,,,,,
"4267",400,"Check the report",,3684,4084,HIV 1,A1,88.0,0.0,99.0,,,,,,,,,,,,,,,,
"4268",400,"Check the report",,3884,4284,HIV 1,A1,85.0,0.0,100.0,,,,,,,,,,,,,,,,
"4269",400,"HIV-1 Subtype G",72.0,4084,4484,HIV 1,G,72.0,29.0,68.0,,,,,,,,,,,,,,,,
"1734",194,"Check the report",,2084,2284,HIV 1,G,36.0,7.0,70.0,,,,,,,,,,,,,,,,
"3702",200,"HIV-1 Subtype F (F1)",78.0,3884,4084,HIV 1,F1,78.0,37.0,58.0,,,,,,,,,,,,,,,,
"5236",200,"Check the report",,2884,3084,HIV 1,C,15.0,5.0,84.0,,,,,,,,,,,,,,,,
"3703",200,"Check the report",,4084,4284,HIV 1,F1,56.0,14.0,83.0,,,,,,,,,,,,,,,,
"5237",200,"Check the report",,3084,3284,HIV 1,B,42.0,34.0,45.0,,,,,,,,,,,,,,,,
"1885",200,"HIV-1 Subtype G",94.0,2284,2484,HIV 1,G,94.0,47.0,52.0,,,,,,,,,,,,,,,,
"5548",399,"HIV-1 Subtype C",93.0,4484,4884,HIV 1,C,93.0,99.0,0.0,,,,,,,,,,,,,,,,
"5549",399,"HIV-1 Subtype C",100.0,4684,5084,HIV 1,C,100.0,99.0,0.0,,,,,,,,,,,,,,,,
"5542",400,"HIV-1 Subtype C",100.0,3284,3684,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"5543",400,"HIV-1 Subtype C",100.0,3484,3884,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"5540",400,"HIV-1 Subtype C",97.0,2884,3284,HIV 1,C,97.0,100.0,0.0,,,,,,,,,,,,,,,,
"5541",400,"HIV-1 Subtype C",94.0,3084,3484,HIV 1,C,94.0,100.0,0.0,,,,,,,,,,,,,,,,
"5546",400,"HIV-1 Subtype C",95.0,4084,4484,HIV 1,C,95.0,100.0,0.0,,,,,,,,,,,,,,,,
"5547",400,"HIV-1 Subtype C",96.0,4284,4684,HIV 1,C,96.0,100.0,0.0,,,,,,,,,,,,,,,,
"5544",400,"HIV-1 Subtype C",98.0,3684,4084,HIV 1,C,98.0,100.0,0.0,,,,,,,,,,,,,,,,
"5545",400,"HIV-1 Subtype C",91.0,3884,4284,HIV 1,C,91.0,100.0,0.0,,,,,,,,,,,,,,,,
"1881",200,"Check the report",,4484,4684,HIV 1,G,40.0,28.0,58.0,,,,,,,,,,,,,,,,
"1880",200,"Check the report",,4284,4484,HIV 1,A1,32.0,25.0,46.0,,,,,,,,,,,,,,,,
"5890",400,"HIV-1 Subtype K",98.0,2884,3284,HIV 1,K,98.0,100.0,0.0,,,,,,,,,,,,,,,,
"5891",400,"HIV-1 Subtype K",100.0,3084,3484,HIV 1,K,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"5892",400,"HIV-1 Subtype K",99.0,3284,3684,HIV 1,K,99.0,100.0,0.0,,,,,,,,,,,,,,,,
"5893",400,"HIV-1 Subtype K",91.0,3484,3884,HIV 1,K,91.0,100.0,0.0,,,,,,,,,,,,,,,,
"5894",400,"HIV-1 Subtype K",98.0,3684,4084,HIV 1,K,98.0,90.0,10.0,,,,,,,,,,,,,,,,
"5895",401,"HIV-1 Subtype K",100.0,3884,4284,HIV 1,K,100.0,97.0,0.0,,,,,,,,,,,,,,,,
"5896",401,"HIV-1 Subtype K",98.0,4084,4484,HIV 1,K,98.0,100.0,0.0,,,,,,,,,,,,,,,,
"5897",400,"HIV-1 Subtype K",80.0,4284,4684,HIV 1,K,80.0,98.0,0.0,,,,,,,,,,,,,,,,
"5898",400,"HIV-1 Subtype K",85.0,4484,4884,HIV 1,K,85.0,100.0,0.0,,,,,,,,,,,,,,,,
"5899",395,"HIV-1 Subtype K",79.0,4684,5084,HIV 1,K,79.0,100.0,0.0,,,,,,,,,,,,,,,,
"4669",1203,"HIV-1 Subtype F (F1)",100.0,3284,4484,HIV 1,F1,100.0,,,1.0,1.0,0.0,F1,F1,F1,77.0,100.0,0.0,,,,,,F1,F1
"2127",200,"HIV-1 Subtype C",75.0,2684,2884,HIV 1,C,75.0,30.0,70.0,,,,,,,,,,,,,,,,
"4862",200,"Check the report",,3084,3284,HIV 1,J,99.0,0.0,99.0,,,,,,,,,,,,,,,,
"4919",200,"Check the report",,2484,2684,HIV 1,J,5.0,0.0,95.0,,,,,,,,,,,,,,,,
"2129",200,"Check the report",,3084,3284,HIV 1,B,47.0,28.0,56.0,,,,,,,,,,,,,,,,
"2128",200,"Check the report",,2884,3084,HIV 1,B,18.0,14.0,39.0,,,,,,,,,,,,,,,,
"4666",1200,"Check the bootscan",,3884,5084,HIV 1,A1,57.0,,,0.682,0.409,0.455,A1 G A1,A1 - G -,02_AG,80.0,0.0,99.0,0.815,0.296,0.704,C A1 02_AG G 02_AG A1,- 02_AG - 02_AG - 02_AG - 02_AG -,,
"4667",1200,"HIV-1 Subtype F (F1)",100.0,2084,3284,HIV 1,F1,100.0,,,1.0,1.0,0.0,F1,F1,F1,72.0,100.0,0.0,,,,,,F1,F1
"4863",200,"Check the report",,3284,3484,HIV 1,A1,23.0,0.0,89.0,,,,,,,,,,,,,,,,
"4660",1200,"HIV-1 Subtype D",100.0,2684,3884,HIV 1,D,100.0,,,1.0,0.909,0.091,D,D - D,D,99.0,93.0,7.0,,,,,,D,D
"4913",200,"Check the report",,4284,4484,HIV 1,G,49.0,90.0,0.0,,,,,,,,,,,,,,,,
"4662",1200,"Check the bootscan",,3884,5084,HIV 1,D,73.0,,,0.727,0.636,0.364,D B K C,D - D -,D,51.0,85.0,6.0,,,,,,,
"4663",1203,"Check the bootscan",,2084,3284,HIV 1,K,62.0,,,0.417,0.25,0.542,A1 D A1 K J K,A1 - K - K,K,35.0,0.0,100.0,,,,,,,
"4860",199,"Check the report",,2684,2884,HIV 1,K,39.0,57.0,8.0,,,,,,,,,,,,,,,,
"322",200,"Check the report",,3484,3684,HIV 1,B,39.0,7.0,76.0,,,,,,,,,,,,,,,,
"323",200,"HIV-1 Subtype F (F1)",90.0,3684,3884,HIV 1,F1,90.0,96.0,0.0,,,,,,,,,,,,,,,,
"320",200,"Check the report",,3084,3284,HIV 1,F1,20.0,0.0,92.0,,,,,,,,,,,,,,,,
"321",200,"HIV-1 Subtype F (F1)",85.0,3284,3484,HIV 1,F1,85.0,88.0,5.0,,,,,,,,,,,,,,,,
"326",200,"Check the report",,4284,4484,HIV 1,B,50.0,26.0,64.0,,,,,,,,,,,,,,,,
"327",200,"Check the report",,4484,4684,HIV 1,B,59.0,9.0,86.0,,,,,,,,,,,,,,,,
"324",200,"Check the report",,3884,4084,HIV 1,B,14.0,28.0,13.0,,,,,,,,,,,,,,,,
"325",200,"Check the report",,4084,4284,HIV 1,B,55.0,31.0,65.0,,,,,,,,,,,,,,,,
"328",200,"Check the report",,4684,4884,HIV 1,K,16.0,11.0,41.0,,,,,,,,,,,,,,,,
"329",200,"Check the report",,4884,5084,HIV 1,F1,29.0,11.0,66.0,,,,,,,,,,,,,,,,
"1595",1573,"Check the bootscan",,2084,3684,HIV 1,G,63.0,,,0.452,0.355,0.355,G D B D B,- G - B,03_AB,22.0,0.0,100.0,,,,,,,
"6138",789,"HIV-1 Subtype C",100.0,2084,2884,HIV 1,C,100.0,86.0,11.0,,,,,,,,,,,,,,,,
"6139",800,"Check the report",,2484,3284,HIV 1,C,89.0,0.0,99.0,,,,,,,,,,,,,,,,
"1594",1601,"HIV-1 Subtype K",100.0,2884,4484,HIV 1,K,100.0,,,1.0,1.0,0.0,K,K,K,100.0,100.0,0.0,,,,,,K,K
"6132",797,"HIV-1 Subtype G",100.0,2084,2884,HIV 1,G,100.0,87.0,13.0,,,,,,,,,,,,,,,,
"6133",800,"HIV-1 Subtype G",91.0,2484,3284,HIV 1,G,91.0,55.0,45.0,,,,,,,,,,,,,,,,
"6130",801,"Check the bootscan",,3684,4484,HIV 1,F1,86.0,,,0.786,0.643,0.286,D J D F1,D - F1,05_DF,64.0,100.0,0.0,,,,,,,
"6131",802,"HIV-1 Subtype F (F1)",100.0,4084,4885,HIV 1,F1,100.0,,,1.0,0.857,0.143,F1,F1 -,05_DF,25.0,100.0,0.0,,,,,,,
"6136",800,"Check the report",,3684,4484,HIV 1,A1,84.0,0.0,100.0,,,,,,,,,,,,,,,,
"1597",1594,"HIV-1 Subtype H",100.0,2084,3684,HIV 1,H,100.0,,,1.0,1.0,0.0,H,H,H,100.0,100.0,0.0,,,,,,H,H
"6134",800,"Check the report",,2884,3684,HIV 1,G,35.0,0.0,95.0,,,,,,,,,,,,,,,,
"6135",800,"Check the report",,3284,4084,HIV 1,A1,91.0,0.0,100.0,,,,,,,,,,,,,,,,
"3073",1200,"Check the bootscan",,2684,3884,HIV 1,B,100.0,,,0.864,0.773,0.182,B F1,B - B - F1,12_BF,87.0,0.0,100.0,0.704,0.556,0.259,B 12_BF,B - B - 12_BF - 12_BF - 12_BF -,,
"1591",1589,"HIV-1 CRF 08_BC",100.0,2084,3684,HIV 1,C,100.0,,,0.774,0.71,0.194,C B C,C - B - C,08_BC,100.0,8.0,90.0,0.974,0.949,0.051,08_BC C 08_BC,08_BC - 08_BC,,
"1590",1600,"Check the bootscan",,2884,4484,HIV 1,A1,55.0,,,0.5,0.233,0.6,G D A1 H A1 G A1 G,G - A1 - G - G,06_CPX,41.0,0.0,100.0,,,,,,,
"3076",1200,"HIV-1 Subtype F (12_BF)",100.0,2084,3284,HIV 1,F1,99.0,,,0.913,0.826,0.13,F1 B,F1 - B,12_BF,100.0,87.0,13.0,1.0,0.931,0.069,12_BF,12_BF - 12_BF,F1,12_BF
"3077",1200,"HIV-1 CRF 12_BF",100.0,2684,3884,HIV 1,B,79.0,,,0.545,0.5,0.182,F1 B F1,F1 - B - F1,12_BF,100.0,37.0,63.0,1.0,0.926,0.074,12_BF,- 12_BF -,,
"3252",200,"HIV-1 Subtype A (A1)",100.0,3884,4084,HIV 1,A1,100.0,72.0,28.0,,,,,,,,,,,,,,,,
"2248",400,"Check the report",,3684,4084,HIV 1,J,100.0,0.0,97.0,,,,,,,,,,,,,,,,
"2249",400,"Check the report",,3884,4284,HIV 1,J,100.0,0.0,100.0,,,,,,,,,,,,,,,,
"2244",400,"Check the report",,2884,3284,HIV 1,J,100.0,0.0,100.0,,,,,,,,,,,,,,,,
"2245",400,"Check the report",,3084,3484,HIV 1,J,93.0,0.0,100.0,,,,,,,,,,,,,,,,
"2246",400,"Check the report",,3284,3684,HIV 1,J,90.0,0.0,100.0,,,,,,,,,,,,,,,,
"2247",400,"Check the report",,3484,3884,HIV 1,J,99.0,0.0,100.0,,,,,,,,,,,,,,,,
"2240",394,"Check the report",,2084,2484,HIV 1,J,99.0,0.0,100.0,,,,,,,,,,,,,,,,
"2241",400,"Check the report",,2284,2684,HIV 1,J,100.0,0.0,99.0,,,,,,,,,,,,,,,,
"2242",399,"Check the report",,2484,2884,HIV 1,J,92.0,5.0,95.0,,,,,,,,,,,,,,,,
"2243",399,"Check the report",,2684,3084,HIV 1,J,93.0,0.0,100.0,,,,,,,,,,,,,,,,
"3401",200,"Check the report",,3684,3884,HIV 1,H,40.0,0.0,98.0,,,,,,,,,,,,,,,,
"3400",200,"HIV-1 Subtype A (A1)",84.0,3484,3684,HIV 1,A1,84.0,52.0,47.0,,,,,,,,,,,,,,,,
"3403",200,"Check the report",,4084,4284,HIV 1,A1,19.0,6.0,81.0,,,,,,,,,,,,,,,,
"3402",200,"Check the report",,3884,4084,HIV 1,H,42.0,23.0,56.0,,,,,,,,,,,,,,,,
"3405",200,"HIV-1 Subtype G",87.0,4484,4684,HIV 1,G,87.0,82.0,15.0,,,,,,,,,,,,,,,,
"3404",200,"Check the report",,4284,4484,HIV 1,F1,11.0,73.0,0.0,,,,,,,,,,,,,,,,
"3407",200,"Check the report",,4884,5084,HIV 1,C,10.0,0.0,97.0,,,,,,,,,,,,,,,,
"3406",200,"Check the report",,4684,4884,HIV 1,H,9.0,0.0,78.0,,,,,,,,,,,,,,,,
"3409",200,"Check the report",,2284,2484,HIV 1,A1,23.0,33.0,45.0,,,,,,,,,,,,,,,,
"3408",179,"HIV-1 Subtype A (A1)",95.0,2084,2263,HIV 1,A1,95.0,71.0,27.0,,,,,,,,,,,,,,,,
"7537",800,"Check the report",,3684,4484,HIV 1,K,62.0,0.0,100.0,,,,,,,,,,,,,,,,
"4875",200,"HIV-1 Subtype D",81.0,2684,2884,HIV 1,D,81.0,57.0,39.0,,,,,,,,,,,,,,,,
"4874",200,"Check the report",,2484,2684,HIV 1,D,20.0,60.0,0.0,,,,,,,,,,,,,,,,
"4877",200,"Check the report",,3084,3284,HIV 1,J,22.0,0.0,100.0,,,,,,,,,,,,,,,,
"4876",200,"Check the report",,2884,3084,HIV 1,D,11.0,27.0,25.0,,,,,,,,,,,,,,,,
"4871",200,"Check the report",,4884,5084,HIV 1,J,50.0,73.0,5.0,,,,,,,,,,,,,,,,
"4870",200,"Check the report",,4684,4884,HIV 1,J,52.0,36.0,52.0,,,,,,,,,,,,,,,,
"4873",200,"Check the report",,2284,2484,HIV 1,C,43.0,12.0,76.0,,,,,,,,,,,,,,,,
"4872",197,"HIV-1 Subtype D",72.0,2084,2284,HIV 1,D,72.0,91.0,0.0,,,,,,,,,,,,,,,,
"7531",800,"HIV-1 Subtype B",94.0,3684,4484,HIV 1,B,94.0,57.0,38.0,,,,,,,,,,,,,,,,
"4879",200,"HIV-1 Subtype C",88.0,3484,3684,HIV 1,C,88.0,44.0,56.0,,,,,,,,,,,,,,,,
"4878",200,"Check the report",,3284,3484,HIV 1,C,47.0,40.0,39.0,,,,,,,,,,,,,,,,
"7530",800,"HIV-1 Subtype B",100.0,3284,4084,HIV 1,B,100.0,75.0,25.0,,,,,,,,,,,,,,,,
"2068",200,"HIV-1 Subtype F (F1)",86.0,2884,3084,HIV 1,F1,86.0,47.0,50.0,,,,,,,,,,,,,,,,
"2069",200,"Check the report",,3084,3284,HIV 1,B,48.0,31.0,50.0,,,,,,,,,,,,,,,,
"2798",800,"HIV-1 Subtype C",100.0,2884,3684,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2799",800,"HIV-1 Subtype C",100.0,3284,4084,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"7533",797,"Check the report",,2084,2884,HIV 1,F1,31.0,8.0,92.0,,,,,,,,,,,,,,,,
"2792",800,"HIV-1 Subtype G",100.0,2884,3684,HIV 1,G,100.0,67.0,33.0,,,,,,,,,,,,,,,,
"2793",800,"HIV-1 Subtype G",100.0,3284,4084,HIV 1,G,100.0,60.0,40.0,,,,,,,,,,,,,,,,
"2790",797,"HIV-1 Subtype G",100.0,2084,2884,HIV 1,G,100.0,99.0,0.0,,,,,,,,,,,,,,,,
"2791",800,"HIV-1 Subtype G",99.0,2484,3284,HIV 1,G,99.0,100.0,0.0,,,,,,,,,,,,,,,,
"2796",797,"HIV-1 Subtype C",100.0,2084,2884,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2797",800,"HIV-1 Subtype C",100.0,2484,3284,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"2794",800,"HIV-1 Subtype G",100.0,3684,4484,HIV 1,G,100.0,78.0,20.0,,,,,,,,,,,,,,,,
"2795",800,"HIV-1 Subtype G",100.0,4084,4884,HIV 1,G,100.0,95.0,0.0,,,,,,,,,,,,,,,,
"5692",400,"Check the report",,2484,2884,HIV 1,A1,50.0,63.0,16.0,,,,,,,,,,,,,,,,
"5690",400,"HIV-1 Subtype A (A1)",100.0,2084,2484,HIV 1,A1,100.0,86.0,14.0,,,,,,,,,,,,,,,,
"5691",400,"Check the report",,2284,2684,HIV 1,J,9.0,0.0,100.0,,,,,,,,,,,,,,,,
"7096",400,"Check the report",,2684,3084,HIV 1,G,35.0,74.0,10.0,,,,,,,,,,,,,,,,
"7097",400,"Check the report",,2884,3284,HIV 1,G,52.0,9.0,88.0,,,,,,,,,,,,,,,,
"7094",400,"Check the report",,2284,2684,HIV 1,K,41.0,23.0,72.0,,,,,,,,,,,,,,,,
"7095",400,"Check the report",,2484,2884,HIV 1,G,29.0,34.0,29.0,,,,,,,,,,,,,,,,
"7092",400,"Check the report",,4684,5084,HIV 1,G,60.0,70.0,21.0,,,,,,,,,,,,,,,,
"7093",400,"Check the report",,2084,2484,HIV 1,A1,49.0,0.0,96.0,,,,,,,,,,,,,,,,
"7090",400,"HIV-1 Subtype G",70.0,4284,4684,HIV 1,G,70.0,46.0,51.0,,,,,,,,,,,,,,,,
"7091",400,"HIV-1 Subtype G",93.0,4484,4884,HIV 1,G,93.0,90.0,8.0,,,,,,,,,,,,,,,,
"7098",400,"Check the report",,3084,3484,HIV 1,A1,47.0,0.0,88.0,,,,,,,,,,,,,,,,
"7099",400,"Check the report",,3284,3684,HIV 1,A1,100.0,15.0,84.0,,,,,,,,,,,,,,,,
"5696",400,"HIV-1 Subtype A (A1)",100.0,3284,3684,HIV 1,A1,100.0,94.0,6.0,,,,,,,,,,,,,,,,
"4883",200,"Check the report",,4284,4484,HIV 1,B,5.0,0.0,87.0,,,,,,,,,,,,,,,,
"1359",794,"HIV-1 Subtype H",100.0,2084,2884,HIV 1,H,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"1358",800,"HIV-1 Subtype G",100.0,4084,4884,HIV 1,G,100.0,90.0,10.0,,,,,,,,,,,,,,,,
"469",200,"HIV-1 Subtype F (F1)",90.0,2884,3084,HIV 1,F1,90.0,53.0,45.0,,,,,,,,,,,,,,,,
"468",200,"Check the report",,2684,2884,HIV 1,F1,25.0,23.0,49.0,,,,,,,,,,,,,,,,
"465",215,"Check the report",,2084,2284,HIV 1,B,24.0,21.0,57.0,,,,,,,,,,,,,,,,
"464",200,"HIV-1 Subtype C",94.0,4884,5084,HIV 1,C,94.0,65.0,35.0,,,,,,,,,,,,,,,,
"467",200,"Check the report",,2484,2684,HIV 1,B,62.0,28.0,68.0,,,,,,,,,,,,,,,,
"466",200,"Check the report",,2284,2484,HIV 1,B,20.0,12.0,59.0,,,,,,,,,,,,,,,,
"1357",800,"Check the report",,3684,4484,HIV 1,B,57.0,0.0,97.0,,,,,,,,,,,,,,,,
"460",200,"Check the report",,4084,4284,HIV 1,C,35.0,22.0,44.0,,,,,,,,,,,,,,,,
"1355",800,"Check the report",,2884,3684,HIV 1,B,97.0,10.0,88.0,,,,,,,,,,,,,,,,
"1354",800,"Check the report",,2484,3284,HIV 1,B,77.0,10.0,87.0,,,,,,,,,,,,,,,,
"6958",200,"Check the report",,3484,3684,HIV 1,B,45.0,20.0,77.0,,,,,,,,,,,,,,,,
"6959",200,"Check the report",,3684,3884,HIV 1,A1,61.0,31.0,62.0,,,,,,,,,,,,,,,,
"6488",200,"Check the report",,2484,2684,HIV 1,B,51.0,20.0,70.0,,,,,,,,,,,,,,,,
"6489",200,"Check the report",,2684,2884,HIV 1,D,18.0,5.0,90.0,,,,,,,,,,,,,,,,
"6482",200,"Check the report",,4284,4484,HIV 1,H,12.0,14.0,37.0,,,,,,,,,,,,,,,,
"6483",200,"Check the report",,4484,4684,HIV 1,D,13.0,62.0,0.0,,,,,,,,,,,,,,,,
"6480",200,"Check the report",,3884,4084,HIV 1,D,26.0,35.0,30.0,,,,,,,,,,,,,,,,
"6481",200,"Check the report",,4084,4284,HIV 1,B,22.0,0.0,83.0,,,,,,,,,,,,,,,,
"6486",200,"HIV-1 Subtype B",70.0,2084,2284,HIV 1,B,70.0,82.0,11.0,,,,,,,,,,,,,,,,
"6487",200,"HIV-1 Subtype B",80.0,2284,2484,HIV 1,B,80.0,91.0,0.0,,,,,,,,,,,,,,,,
"6484",200,"Check the report",,4684,4884,HIV 1,C,40.0,19.0,58.0,,,,,,,,,,,,,,,,
"6485",200,"HIV-1 Subtype C",100.0,4884,5084,HIV 1,C,100.0,100.0,0.0,,,,,,,,,,,,,,,,
"4885",200,"Check the report",,4684,4884,HIV 1,C,28.0,10.0,60.0,,,,,,,,,,,,,,,,
"2416",400,"Check the report",,3684,4084,HIV 1,A1,100.0,7.0,93.0,,,,,,,,,,,,,,,,
"3184",1597,"Check the bootscan",,2084,3684,HIV 1,B,87.0,,,0.516,0.355,0.613,F1 H F1 H B F1 D B,- F1 - B,12_BF,97.0,0.0,100.0,0.538,0.282,0.718,H 12_BF H 12_BF B 12_BF F1 B D B 12_BF,- 12_BF - 12_BF,,
"3185",1600,"Check the bootscan",,2884,4484,HIV 1,B,98.0,,,0.8,0.567,0.4,B J B J B,B - J - B,A,0.0,0.0,0.0,,,,,,,
"3186",1600,"HIV-1 CRF 05_DF",100.0,2084,3684,HIV 1,F1,64.0,,,0.581,0.419,0.452,F1 D F1 B D F1 D,- D - F1 -,05_DF,100.0,100.0,0.0,1.0,1.0,0.0,05_DF,05_DF,,
"3187",1601,"HIV-1 CRF 05_DF",100.0,2884,4484,HIV 1,F1,96.0,,,0.733,0.667,0.267,F1 D F1,F1 - D - F1,05_DF,100.0,100.0,0.0,1.0,1.0,0.0,05_DF,05_DF,,
"3180",1600,"HIV-1 CRF 07_BC",100.0,2084,3684,HIV 1,C,96.0,,,0.516,0.419,0.29,B C B C,B - C - C,07_BC,100.0,0.0,99.0,1.0,1.0,0.0,07_BC,07_BC,,
"3181",1600,"HIV-1 CRF 07_BC",97.0,2884,4484,HIV 1,C,100.0,,,0.8,0.667,0.3,B C,- B - C - C - C,07_BC,97.0,0.0,100.0,1.0,1.0,0.0,07_BC,07_BC,,
"3182",1615,"Check the bootscan",,2084,3684,HIV 1,B,99.0,,,0.774,0.516,0.355,B F1 B,- B - B - F1 - B,B,62.0,0.0,94.0,,,,,,,
"3183",1600,"Check the bootscan",,2884,4484,HIV 1,B,97.0,,,0.6,0.567,0.3,F1 B F1 D B,- B - F1 - B,12_BF,5.0,0.0,100.0,,,,,,,
"3188",1597,"Check the bootscan",,2084,3684,HIV 1,G,100.0,,,0.774,0.645,0.355,G A1 K G,G -,A,0.0,0.0,0.0,,,,,,,
"3189",1600,"Check the bootscan",,2884,4484,HIV 1,A1,51.0,,,0.467,0.233,0.6,G A1 H A1 K G A1 G,- A1 - G,06_CPX,35.0,0.0,100.0,,,,,,,
"4019",400,"HIV-1 Subtype A (A1)",81.0,4484,4884,HIV 1,A1,81.0,89.0,0.0,,,,,,,,,,,,,,,,
"4018",400,"HIV-1 Subtype A (A1)",89.0,4284,4684,HIV 1,A1,89.0,91.0,7.0,,,,,,,,,,,,,,,,
"4013",400,"Check the report",,3284,3684,HIV 1,A1,99.0,7.0,93.0,,,,,,,,,,,,,,,,
"4012",400,"HIV-1 Subtype A (A1)",91.0,3084,3484,HIV 1,A1,91.0,60.0,40.0,,,,,,,,,,,,,,,,
"4011",400,"HIV-1 Subtype A (A1)",92.0,2884,3284,HIV 1,A1,92.0,50.0,49.0,,,,,,,,,,,,,,,,
"4010",400,"Check the report",,2684,3084,HIV 1,A1,96.0,12.0,87.0,,,,,,,,,,,,,,,,
"4017",400,"HIV-1 Subtype A (A1)",93.0,4084,4484,HIV 1,A1,93.0,59.0,39.0,,,,,,,,,,,,,,,,
"4016",400,"Check the report",,3884,4284,HIV 1,A1,100.0,21.0,79.0,,,,,,,,,,,,,,,,
"4015",400,"Check the report",,3684,4084,HIV 1,A1,100.0,8.0,91.0,,,,,,,,,,,,,,,,
"4014",400,"Check the report",,3484,3884,HIV 1,A1,99.0,13.0,84.0,,,,,,,,,,,,,,,,
"5797",400,"Check the report",,3884,4284,HIV 1,D,32.0,46.0,34.0,,,,,,,,,,,,,,,,
"3988",400,"Check the report",,3884,4284,HIV 1,A1,53.0,0.0,100.0,,,,,,,,,,,,,,,,
"3989",402,"Check the report",,4084,4484,HIV 1,A1,15.0,5.0,85.0,,,,,,,,,,,,,,,,
"3984",400,"HIV-1 Subtype A (A1)",94.0,3084,3484,HIV 1,A1,94.0,86.0,12.0,,,,,,,,,,,,,,,,
"3985",400,"Check the report",,3284,3684,HIV 1,A1,66.0,5.0,95.0,,,,,,,,,,,,,,,,
"3986",400,"Check the report",,3484,3884,HIV 1,G,32.0,0.0,100.0,,,,,,,,,,,,,,,,
"3987",400,"Check the report",,3684,4084,HIV 1,A1,59.0,0.0,100.0,,,,,,,,,,,,,,,,
"3980",400,"Check the report",,2284,2684,HIV 1,C,22.0,0.0,100.0,,,,,,,,,,,,,,,,
"3981",400,"Check the report",,2484,2884,HIV 1,A1,14.0,11.0,62.0,,,,,,,,,,,,,,,,
"3982",400,"Check the report",,2684,3084,HIV 1,A1,60.0,0.0,98.0,,,,,,,,,,,,,,,,
"3424",200,"Check the report",,2284,2484,HIV 1,B,20.0,26.0,50.0,,,,,,,,,,,,,,,,
"2002",200,"Check the report",,4684,4884,HIV 1,F1,43.0,100.0,0.0,,,,,,,,,,,,,,,,
"2003",200,"HIV-1 Subtype F (F1)",73.0,4884,5084,HIV 1,F1,73.0,100.0,0.0,,,,,,,,,,,,,,,,
"2000",200,"Check the report",,4284,4484,HIV 1,A1,0.0,0.0,59.0,,,,,,,,,,,,,,,,
"2001",200,"Check the report",,4484,4684,HIV 1,F1,66.0,99.0,0.0,,,,,,,,,,,,,,,,
"4589",1200,"HIV-1 Subtype B",100.0,3284,4484,HIV 1,B,100.0,,,1.0,1.0,0.0,B,B,B,28.0,91.0,0.0,,,,,,,
"2007",200,"Check the report",,2684,2884,HIV 1,F1,18.0,9.0,55.0,,,,,,,,,,,,,,,,
"2004",200,"Check the report",,2084,2284,HIV 1,F1,61.0,53.0,36.0,,,,,,,,,,,,,,,,
"2005",200,"Check the report",,2284,2484,HIV 1,F1,45.0,74.0,0.0,,,,,,,,,,,,,,,,
"4585",1200,"HIV-1 CRF 10_CD",98.0,3284,4484,HIV 1,C,80.0,,,0.636,0.364,0.636,C D H,C - C -,10_CD,98.0,100.0,0.0,1.0,1.0,0.0,10_CD,10_CD,,
"4584",1200,"HIV-1 CRF 10_CD",96.0,2684,3884,HIV 1,C,79.0,,,0.636,0.455,0.273,D C,D - C - C - C,10_CD,96.0,97.0,0.0,1.0,0.963,0.037,10_CD,- 10_CD,,
"4855",200,"Check the report",,4684,4884,HIV 1,A1,17.0,27.0,8.0,,,,,,,,,,,,,,,,
"2009",200,"HIV-1 Subtype B",78.0,3084,3284,HIV 1,B,78.0,98.0,0.0,,,,,,,,,,,,,,,,
"4581",1200,"Check the bootscan",,3284,4484,HIV 1,J,100.0,,,0.818,0.727,0.273,J H,- J -,J,91.0,0.0,100.0,,,,,,,
"4580",1199,"HIV-1 Subtype J",100.0,2684,3884,HIV 1,J,100.0,,,1.0,0.864,0.136,J,- J - J,J,99.0,0.0,100.0,,,,,,,
"4851",200,"HIV-1 Subtype A (A1)",100.0,3884,4084,HIV 1,A1,100.0,28.0,72.0,,,,,,,,,,,,,,,,
"4850",200,"HIV-1 Subtype A (A1)",76.0,3684,3884,HIV 1,A1,76.0,40.0,53.0,,,,,,,,,,,,,,,,
