id	background	insert	window_size	stepping_size	start_pos
229	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	3985
230	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4085
231	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4185
232	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4285
233	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4385
234	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4485
235	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4585
236	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4685
237	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4785
238	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4885
239	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.B.FR.83.HXB2_LAI_IIIB_BRU.K03455	100	100	4985
240	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2085
241	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2185
242	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2285
243	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2385
244	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2485
245	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2585
246	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2685
247	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2785
248	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2885
249	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	2985
250	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3085
251	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3185
252	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3285
253	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3385
254	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3485
255	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3585
256	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3685
257	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3785
258	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3885
259	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	3985
260	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4085
261	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4185
262	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4285
263	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4385
264	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4485
265	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4585
266	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4685
267	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4785
268	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4885
269	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.G.BE.96.DRCBL.AF084936	100	100	4985
270	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2085
271	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2185
272	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2285
273	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2385
274	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2485
275	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2585
276	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2685
277	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2785
278	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2885
279	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	2985
280	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3085
281	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3185
282	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3285
283	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3385
284	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3485
285	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3585
286	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3685
287	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3785
288	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3885
289	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	3985
290	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4085
291	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4185
292	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4285
293	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4385
294	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4485
295	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4585
296	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4685
297	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4785
298	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4885
299	Ref.A1.AU.03.PS1044_Day0.DQ676872	Ref.H.BE.93.VI991.AF190127	100	100	4985
300	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2085
301	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2185
302	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2285
303	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2385
304	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2485
305	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2585
306	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2685
307	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2785
308	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2885
309	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	2985
310	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3085
311	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3185
312	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3285
313	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3385
314	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3485
315	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3585
316	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3685
317	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3785
318	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3885
319	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	3985
320	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4085
321	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4185
322	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4285
323	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4385
324	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4485
325	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4585
326	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4685
327	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4785
328	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4885
329	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A1.AU.03.PS1044_Day0.DQ676872	100	100	4985
330	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2085
331	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2185
332	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2285
333	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2385
334	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2485
335	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2585
336	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2685
337	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2785
338	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2885
339	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	2985
340	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3085
341	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3185
342	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3285
343	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3385
344	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3485
345	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3585
346	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3685
347	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3785
348	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3885
349	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	3985
350	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4085
351	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4185
352	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4285
353	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4385
354	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4485
355	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4585
356	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4685
357	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4785
358	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4885
359	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.D.CD.83.ELI.K03454	100	100	4985
360	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2085
361	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2185
362	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2285
363	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2385
364	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2485
365	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2585
366	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2685
367	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2785
368	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2885
369	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	2985
370	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3085
371	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3185
372	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3285
373	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3385
374	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3485
375	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3585
376	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3685
377	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3785
378	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3885
379	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	3985
380	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4085
381	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4185
382	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4285
383	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4385
384	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4485
385	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4585
386	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4685
387	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4785
388	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4885
389	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.C.BR.92.BR025_d.U52953	100	100	4985
390	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2085
391	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2185
392	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2285
393	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2385
394	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2485
395	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2585
396	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2685
397	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2785
398	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2885
399	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	2985
400	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3085
401	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3185
402	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3285
403	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3385
404	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3485
405	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3585
406	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3685
407	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3785
408	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3885
409	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	3985
410	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4085
411	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4185
412	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4285
413	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4385
414	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4485
415	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4585
416	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4685
417	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4785
418	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4885
419	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.A2.CD.97.97CDKTB48.AF286238	100	100	4985
420	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2085
421	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2185
422	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2285
423	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2385
424	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2485
425	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2585
426	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2685
427	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2785
428	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2885
429	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	2985
430	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3085
431	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3185
432	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3285
433	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3385
434	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3485
435	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3585
436	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3685
437	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3785
438	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3885
439	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	3985
440	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4085
441	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4185
442	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4285
443	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4385
444	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4485
445	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4585
446	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4685
447	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4785
448	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4885
449	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.F1.BE.93.VI850.AF077336	100	100	4985
450	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2085
451	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2185
452	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2285
453	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2385
454	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2485
455	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2585
456	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2685
457	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2785
458	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2885
459	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	2985
460	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	3085
461	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	3185
462	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	3285
463	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	3385
464	Ref.F2.CM.02.02CM_0016BBY.AY371158	Ref.K.CD.97.97ZR_EQTB11.AJ249235	100	100	3485
